FILE NAME                               POSITIVE WORDS      NEGATIVE WORDS      STOP WORDS          POLARITY            TIME TAKEN
43_The_Strange_Case_of_Dr._Jekyll.txt   747                 477                 273                 270                 0.0153540s
44_The_Song_of_the_Lark.txt             1486                1053                307                 433                 0.0687393s
45_Anne_of_Green_Gables.txt             1299                812                 317                 487                 0.0484907s
46_A_Christmas_Carol_in_Prose;_Be.txt   758                 459                 292                 299                 0.0159047s
47_Anne_of_Avonlea.txt                  1228                768                 316                 460                 0.0414802s
48_The_1992_CIA_World_Factbook.txt      933                 441                 276                 492                 0.1404136s
49_Surfing_the_Internet                 0                   0                   0                   0                   0.0000008s
4_Lincoln's_Gettysburg_Address          0                   0                   0                   0                   0.0000005s
50_Pi.txt                               151                 28                  125                 123                 0.0160913s
51_Anne_of_the_Island.txt               1180                782                 307                 398                 0.0371551s
52_The_Square_Root_of_2.txt             149                 33                  121                 116                 0.0114274s
53_Workshop_on_Electronic_Texts         0                   0                   0                   0                   0.0000009s
54_The_Marvelous_Land_of_Oz.txt         873                 496                 279                 377                 0.0218842s
55_The_Wonderful_Wizard_of_Oz.txt       618                 325                 265                 293                 0.0178535s
56_NREN_for_All                         0                   0                   0                   0                   0.0000006s
57_Aladdin_and_the_Magic_Lamp.txt       319                 110                 215                 209                 0.0048955s
58_Paradise_Regained.txt                698                 374                 264                 324                 0.0106410s
59_Discourse_on_the_Method_of_Rig.txt   671                 241                 273                 430                 0.0133673s
5_The_United_States_Constitution.txt    218                 40                  180                 178                 0.0041493s
60_The_Scarlet_Pimpernel.txt            1277                906                 311                 371                 0.0426896s
61_The_Communist_Manifesto.txt          482                 208                 222                 274                 0.0092362s
62_A_Princess_of_Mars.txt               1108                653                 302                 455                 0.0385123s
64_The_Gods_of_Mars.txt                 1094                746                 306                 348                 0.0395499s
65_The_First_100,000_Prime_Number.txt   141                 29                  118                 112                 0.0076697s
66_The_Dawn_of_Amateur_Radio_in_t.txt   686                 251                 274                 435                 0.0174662s
67_The_Black_Experience_in_Americ.txt   1186                770                 299                 416                 0.0440554s
68_The_warlord_of_Mars.txt              971                 656                 282                 315                 0.0293562s
69_The_32nd_Mersenne_Prime              0                   0                   0                   0                   0.0000008s
6_Give_Me_Liberty_or_Give_Me_Dea.txt    207                 72                  159                 135                 0.0030783s
71_On_the_Duty_of_Civil_Disobedie.txt   479                 204                 241                 275                 0.0079632s
72_Thuvia,_Maid_of_Mars.txt             878                 564                 284                 314                 0.0254273s
73_The_Red_Badge_of_Courage             0                   0                   0                   0                   0.0000006s
74_The_Adventures_of_Tom_Sawyer,_.txt   1108                831                 318                 277                 0.0357610s
75_E-mail_101.txt                       504                 126                 257                 378                 0.0124224s
76_Adventures_of_Huckleberry_Finn.txt   735                 521                 283                 214                 0.0454201s
77_The_House_of_the_Seven_Gables.txt    1583                1065                337                 518                 0.0565984s
78_Tarzan_of_the_Apes.txt               1165                877                 301                 288                 0.0424730s
79_Terminal_Compromise.txt              1787                1341                353                 446                 0.1094270s
7_The_Mayflower_Compact.txt             138                 29                  120                 109                 0.0028847s
80_The_Online_World.txt                 857                 280                 299                 577                 0.0456336s
81_The_Return_of_Tarzan.txt             1161                856                 294                 305                 0.0431852s
82_Ivanhoe                              0                   0                   0                   0                   0.0000006s
83_From_the_Earth_to_the_Moon;_an.txt   1206                682                 318                 524                 0.0468969s
84_Frankenstein;_Or,_The_Modern_P.txt   1257                883                 307                 374                 0.0382782s
85_The_Beasts_of_Tarzan.txt             970                 722                 292                 248                 0.0313220s
86_A_Connecticut_Yankee_in_King_A.txt   1417                1083                364                 334                 0.0568578s
87_The_1993_CIA_World_Factbook.txt      964                 470                 282                 494                 0.1508869s
89_North_American_Free_Trade_Agre.txt   696                 258                 245                 438                 0.0546569s
8_Abraham_Lincoln's_Second_Inaug.txt    183                 46                  156                 137                 0.0030389s
90_The_Son_of_Tarzan.txt                1204                898                 295                 306                 0.0465703s
91_Tom_Sawyer_Abroad.txt                546                 313                 260                 233                 0.0160986s
92_Tarzan_and_the_Jewels_of_Opar.txt    999                 803                 278                 196                 0.0330582s
93_Tom_Sawyer,_Detective.txt            473                 292                 247                 181                 0.0116207s
94_Alexander's_Bridge.txt               712                 376                 269                 336                 0.0152251s
95_The_Prisoner_of_Zenda.txt            949                 599                 288                 350                 0.0261835s
96_The_Monster_Men.txt                  974                 725                 286                 249                 0.0291053s
97_Flatland                             0                   0                   0                   0                   0.0000004s
98_A_Tale_of_Two_Cities.txt             1465                1126                344                 339                 0.0650870s
99_Collected_Articles_of_Frederic.txt   463                 205                 236                 258                 0.0067052s
9_Abraham_Lincoln's_First_Inaugu.txt    319                 108                 192                 211                 0.0042023s
