FILE NAME                               POSITIVE WORDS      NEGATIVE WORDS      STOP WORDS          POLARITY            TIME TAKEN
231_Georgicon.txt                       161                 43                  129                 118                 0.0121347s
232_The_Georgics.txt                    703                 474                 249                 229                 0.0166955s
233_Sister_Carrie                       0                   0                   0                   0                   0.0000006s
234_Child_Christopher_and_Goldilin.txt  642                 308                 301                 334                 0.0297667s
235_William_Gibson_Interviewed.txt      253                 63                  185                 190                 0.0038428s
236_The_Jungle_Book.txt                 658                 472                 286                 186                 0.0318966s
237_Sexti_Properti_Elegiarvm            0                   0                   0                   0                   0.0000009s
238_Dear_Enemy.txt                      1212                728                 301                 484                 0.0511112s
239_Radar_Map_of_the_United_States.txt  137                 28                  114                 109                 0.0019807s
23_Narrative_of_the_Life_of_Frede.txt   941                 572                 291                 369                 0.0288213s
240_Stories_from_the_Old_Attic.txt      885                 511                 280                 374                 0.0224185s
241_Clotelle;_Or,_The_Colored_Hero.txt  944                 533                 304                 411                 0.0322237s
242_My_Ántonia.txt                      1077                708                 286                 369                 0.0555426s
243_The_Forged_Coupon,_and_Other_S.txt  1123                717                 315                 406                 0.0421896s
244_A_Study_in_Scarlet.txt              921                 600                 286                 321                 0.0309430s
245_Life_on_the_Mississippi.txt         1626                1129                361                 497                 0.0910757s
246_The_Rubaiyat_of_Omar_Khayyam.txt    435                 178                 259                 257                 0.0094217s
247_Webster's_Unabridged_Dictionar.txt  2048                1552                385                 496                 0.1441732s
248_Webster's_Unabridged_Dictionar.txt  1958                1757                383                 201                 0.1551190s
249_French_Cave_Paintings.txt           174                 40                  142                 134                 0.0034527s
24_O_Pioneers!.txt                      841                 569                 285                 272                 0.0377140s
250_A_Brief_History_of_the_Interne.txt  509                 160                 256                 349                 0.0129965s
251_1995_United_States_Congression.txt  140                 30                  117                 110                 0.0038905s
252_Copyright_Law_of_the_United_St.txt  383                 116                 209                 267                 0.0221186s
253_The_Universal_Copyright_Conven.txt  239                 44                  182                 195                 0.0069672s
254_The_Second_Story_of_Meno            0                   0                   0                   0                   0.0000005s
255_QREAD,_Etext_Reader_for_Window.txt  140                 28                  117                 112                 0.0021932s
256_Motion_Picture_of_Rotating_Ear.txt  137                 28                  113                 109                 0.0019572s
257_Troilus_and_Criseyde.txt            344                 143                 191                 201                 0.0362431s
258_Poems_by_Adam_Lindsay_Gordon.txt    1121                869                 334                 252                 0.0429245s
259_Ballads_of_a_Cheechako.txt          635                 505                 253                 130                 0.0142827s
25_The_1991_CIA_World_Factbook.txt      870                 372                 265                 498                 0.1799803s
260_An_Introduction_to_the_Study_o.txt  1580                964                 392                 616                 0.0724854s
261_A_Dome_of_Many-Coloured_Glass.txt   648                 321                 238                 327                 0.0115320s
262_The_Collected_Poems_of_Rupert_.txt  824                 430                 272                 394                 0.0193303s
263_Trees,_and_Other_Poems.txt          438                 220                 216                 218                 0.0095105s
264_Main_Street,_and_Other_Poems.txt    440                 202                 220                 238                 0.0066460s
265_The_Life_and_Death_of_Cormac_t.txt  501                 276                 258                 225                 0.0129028s
266_Confessio_Amantis;_Or,_Tales_o.txt  403                 201                 208                 202                 0.1149702s
267_The_Touchstone.txt                  802                 508                 275                 294                 0.0204315s
268_The_Octopus_                        0                   0                   0                   0                   0.0000088s
269_Beasts_and_Super-Beasts.txt         1244                801                 297                 443                 0.0470600s
26_Paradise_Lost.txt                    1278                933                 316                 345                 0.0593563s
270_Dream_Days.txt                      1027                610                 322                 417                 0.0283142s
271_Black_Beauty.txt                    711                 479                 281                 232                 0.0367370s
272_An_Open_Letter_on_Translating.txt   365                 142                 233                 223                 0.0064521s
273_The_Smalcald_Articles.txt           439                 245                 256                 194                 0.0108920s
274_Disputation_of_Doctor_Martin_L.txt  271                 88                  183                 183                 0.0049465s
275_The_Augsburg_Confession             0                   0                   0                   0                   0.0000003s
276_Franz_Haydn's_104th_Symphony_[.txt  131                 28                  115                 103                 0.0021038s
277_Trinity_Site.txt                    289                 78                  178                 211                 0.0048566s
279_Photos_and_Maps_of_Trinity_(At.txt  130                 28                  113                 102                 0.0020361s
27_Far_from_the_Madding_Crowd.txt       1561                1135                348                 426                 0.0891507s
280_Records_of_a_Family_of_Enginee.txt  1075                577                 308                 498                 0.0456617s
281_Father_Damien                       0                   0                   0                   0                   0.0000009s
282_Eothen;_Or,_Traces_of_Travel_B.txt  1437                937                 321                 500                 0.0566710s
283_The_Reef.txt                        1299                955                 301                 344                 0.0647771s
284_The_House_of_Mirth.txt              1660                1245                301                 415                 0.0844671s
285_The_Lost_Continent.txt              1264                959                 315                 305                 0.0646989s
286_Laddie                              0                   0                   0                   0                   0.0000009s
287_Remember_the_Alamo.txt              1263                825                 306                 438                 0.0542655s
288_The_Certain_Hour_(Dizain_des_P.txt  1359                879                 327                 480                 0.0416241s
289_The_Wind_in_the_Willows.txt         1041                686                 307                 355                 0.0424491s
28_The_Fables_of_Aesop                  0                   0                   0                   0                   0.0000013s
290_The_Stark_Munro_Letters             0                   0                   0                   0                   0.0000005s
291_The_Golden_Age.txt                  977                 678                 315                 299                 0.0267233s
292_Beauty_and_the_Beast,_and_Tale.txt  1414                897                 347                 517                 0.0575863s
293_Paul_Prescott's_Charge.txt          1035                594                 305                 441                 0.0419010s
294_The_Captain_of_the_Polestar,_a.txt  1327                936                 322                 391                 0.0548642s
295_The_Early_Short_Fiction_of_Edi.txt  977                 648                 288                 329                 0.0306235s
296_The_Cash_Boy.txt                    661                 317                 273                 344                 0.0188843s
297_The_Flirt.txt                       1265                874                 317                 391                 0.0496356s
298_The_Market-Place.txt                1582                1032                332                 550                 0.0746918s
299_Tales_from_Two_Hemispheres.txt      1266                783                 320                 483                 0.0349494s
29_The_1990_United_States_Census.txt    136                 29                  114                 107                 0.0115979s
2_The_United_States_Bill_of_Righ.txt    158                 44                  133                 114                 0.0024163s
300_United_States_Declaration_of_I.txt  198                 61                  164                 137                 0.0029834s
301_The_Ballad_of_Reading_Gaol.txt      266                 181                 182                 85                  0.0067212s
302_The_Fibonacci_Number_Series.txt     132                 28                  115                 104                 0.0044755s
303_HomeBrew_HomePages_Put_YOU_on_.txt  132                 28                  114                 104                 0.0019512s
304_Rio_Grande's_Last_Race,_and_Ot.txt  693                 394                 267                 299                 0.0134112s
305_The_Count's_Millions.txt            1386                1050                319                 336                 0.0674897s
306_The_Early_Short_Fiction_of_Edi.txt  1062                684                 298                 378                 0.0322706s
307_Three_Elephant_Power,_and_Othe.txt  816                 497                 291                 319                 0.0223466s
308_Three_Men_in_a_Boat_(To_Say_No.txt  1029                688                 304                 341                 0.0406670s
309_Rhymes_of_a_Rolling_Stone.txt       718                 498                 254                 220                 0.0148652s
30_The_Bible,_King_James_Version,.txt   1178                870                 333                 308                 0.4414896s
310_Before_Adam.txt                     755                 548                 274                 207                 0.0233480s
311_Bunner_Sisters.txt                  783                 480                 279                 303                 0.0227755s
312_Young_Adventure                     0                   0                   0                   0                   0.0000012s
313_Children_of_the_Night.txt           508                 342                 239                 166                 0.0091682s
314_Guide_to_Life_and_Literature_o.txt  992                 353                 290                 639                 0.0344652s
315_Rhymes_of_a_Red_Cross_Man.txt       661                 470                 257                 191                 0.0142573s
316_The_Golden_Road.txt                 1136                692                 327                 444                 0.0490223s
317_The_Culprit_Fay,_and_Other_Poe.txt  552                 329                 215                 223                 0.0095933s
318_John_Barleycorn.txt                 1153                790                 309                 363                 0.0418467s
319_The_Ways_of_Men.txt                 1371                767                 299                 604                 0.0477377s
31_Plays_of_Sophocles                   0                   0                   0                   0                   0.0000012s
320_Vida_De_Lazarillo_De_Tormes_Y_.txt  149                 34                  120                 115                 0.0115285s
321_Moran_of_the_Lady_Letty.txt         799                 529                 304                 270                 0.0325748s
322_St._Ives                            0                   0                   0                   0                   0.0000005s
323_Verses_1889-1896.txt                787                 619                 308                 168                 0.0366388s
324_A_Knight_of_the_Cumberland.txt      642                 314                 272                 328                 0.0149760s
325_Phantastes                          0                   0                   0                   0                   0.0000006s
326_Steep_Trails.txt                    1259                627                 309                 632                 0.0551015s
327_The_Princess_Aline.txt              686                 295                 264                 391                 0.0179592s
328_A_Heap_o'_Livin'.txt                731                 468                 263                 263                 0.0193217s
329_Island_Nights'_Entertainments.txt   745                 445                 290                 300                 0.0308363s
32_Herland.txt                          1168                580                 297                 588                 0.0331813s
330_Where_There's_a_Will.txt            815                 599                 284                 216                 0.0457702s
331_The_Mucker.txt                      1314                992                 336                 322                 0.0882294s
332_The_Burial_of_the_Guns.txt          930                 518                 301                 412                 0.0390429s
333_Robert_Louis_Stevenson.txt          622                 265                 242                 357                 0.0156252s
334_Episodes_in_Van_Bibber's_Life.txt   522                 232                 246                 290                 0.0128077s
335_Frances_Waldeaux                    0                   0                   0                   0                   0.0000007s
336_Indian_Heroes_and_Great_Chieft.txt  931                 498                 287                 433                 0.0273331s
337_Indian_Boyhood.txt                  995                 557                 305                 438                 0.0498188s
338_Old_Indian_Legends.txt              507                 272                 238                 235                 0.0160390s
339_Old_Indian_Days.txt                 991                 518                 303                 473                 0.0423948s
33_The_Scarlet_Letter.txt               1409                898                 343                 511                 0.0603173s
340_The_Soul_of_the_Indian              0                   0                   0                   0                   0.0000010s
341_Myths_and_Legends_of_the_Sioux.txt  672                 394                 285                 278                 0.0279804s
342_Margaret_Ogilvy.txt                 764                 385                 286                 379                 0.0218268s
343_Fables.txt                          439                 199                 245                 240                 0.0124862s
344_The_Merry_Men,_and_Other_Tales.txt  1311                887                 322                 424                 0.0504334s
345_Dracula.txt                         1383                971                 343                 412                 0.0951356s
346_The_Troll_Garden,_and_Selected.txt  1318                966                 323                 352                 0.0553683s
347_The_Saga_of_Grettir_the_Strong.txt  804                 542                 321                 262                 0.0439436s
348_Hesiod,_the_Homeric_Hymns,_and.txt  1112                669                 335                 443                 0.0589174s
349_The_Harvester.txt                   1363                837                 304                 526                 0.0816198s
34_Zen_and_the_Art_of_the_Interne.txt   587                 178                 274                 409                 0.0192727s
350_Fanny_Herself.txt                   1419                970                 316                 449                 0.0616598s
351_Of_Human_Bondage.txt                1721                1374                329                 347                 0.1596579s
352_Buttered_Side_Down                  0                   0                   0                   0                   0.0000013s
353_In_Flanders_Fields,_and_Other_.txt  802                 421                 295                 381                 0.0208457s
354_The_Story_of_a_Pioneer.txt          1304                706                 306                 598                 0.0576628s
355_The_Parasite                        0                   0                   0                   0                   0.0000008s
356_Beyond_the_City.txt                 905                 476                 277                 429                 0.0276988s
357_A_Dream_of_John_Ball;_and,_A_K.txt  621                 307                 301                 314                 0.0237450s
358_The_Scarlet_Car.txt                 626                 407                 246                 219                 0.0160209s
359_Good_Stories_for_Great_Holiday.txt  1218                697                 327                 521                 0.0540238s
35_The_Time_Machine.txt                 766                 526                 275                 240                 0.0245159s
361_Miss_Billy_—_Married.txt            1115                729                 318                 386                 0.0518797s
362_Miss_Billy's_Decision.txt           1052                629                 298                 423                 0.0480031s
363_The_Oakdale_Affair.txt              810                 548                 296                 262                 0.0289875s
364_The_Mad_King.txt                    1103                810                 302                 293                 0.0581253s
365_The_Land_of_Little_Rain.txt         829                 499                 288                 330                 0.0250820s
366_Bab                                 0                   0                   0                   0                   0.0000006s
367_The_Country_of_the_Pointed_Fir.txt  868                 412                 291                 456                 0.0282518s
368_Acres_of_Diamonds                   0                   0                   0                   0                   0.0000006s
369_The_Outlaw_of_Torn.txt              1009                785                 313                 224                 0.0402179s
36_The_War_of_the_Worlds.txt            916                 738                 297                 178                 0.0388468s
370_The_Fortunes_and_Misfortunes_o.txt  1048                713                 317                 335                 0.0779890s
371_Literary_Blunders                   0                   0                   0                   0                   0.0000011s
372_Prince_Otto,_a_Romance.txt          1190                841                 301                 349                 0.0387887s
373_Lay_Morals,_and_Other_Papers.txt    1482                1090                360                 392                 0.0548218s
374_Fantastic_Fables.txt                825                 484                 284                 341                 0.0203243s
375_An_Occurrence_at_Owl_Creek_Bri.txt  328                 127                 195                 201                 0.0046181s
376_A_Journal_of_the_Plague_Year        0                   0                   0                   0                   0.0000007s
377_Kansas_Women_in_Literature.txt      394                 83                  192                 311                 0.0065517s
378_The_White_Knight                    0                   0                   0                   0                   0.0000005s
379_Worldly_Ways_&_Byways.txt           1336                754                 314                 582                 0.0415267s
37_The_1990_United_States_Census_.txt   137                 29                  114                 108                 0.0090199s
380_Weir_of_Hermiston                   0                   0                   0                   0                   0.0000007s
381_Memories_and_Portraits.txt          1304                767                 312                 537                 0.0325921s
382_Edinburgh                           0                   0                   0                   0                   0.0000013s
383_She_Stoops_to_Conquer;_Or,_The.txt  676                 365                 249                 311                 0.0150390s
384_The_Lost_Prince.txt                 1082                589                 301                 493                 0.0533511s
385_The_Redheaded_Outfield,_and_Ot.txt  1003                631                 304                 372                 0.0285384s
386_Virginibus_Puerisque,_and_Othe.txt  1283                740                 304                 543                 0.0344651s
387_Vailima_Letters                     0                   0                   0                   0                   0.0000009s
388_The_Crossing.txt                    1590                1258                354                 332                 0.1183339s
389_The_Great_God_Pan.txt               595                 350                 272                 245                 0.0116214s
38_The_Jargon_File,_Version_2.9.1.txt   1582                1187                365                 395                 0.1152400s
390_A_Lute_of_Jade_                     0                   0                   0                   0                   0.0000010s
391_The_Song_of_Roland.txt              592                 337                 281                 255                 0.0187419s
392_Jerusalem_Delivered.txt             1090                850                 327                 240                 0.0804594s
393_The_Blue_Lagoon                     0                   0                   0                   0                   0.0000008s
394_Cranford.txt                        1107                647                 312                 460                 0.0473145s
395_The_Holy_War,_Made_by_King_Sha.txt  984                 690                 328                 294                 0.0635468s
397_L'Allegro,_Il_Penseroso,_Comus.txt  624                 346                 240                 278                 0.0101242s
398_The_First_Book_of_Adam_and_Eve.txt  495                 254                 263                 241                 0.0224211s
399_Cast_Upon_the_Breakers.txt          876                 433                 287                 443                 0.0400822s
39_Hitchhiker's_Guide_to_the_Inte.txt   315                 78                  210                 237                 0.0070677s
3_John_F._Kennedy's_Inaugural_Ad.txt    238                 69                  158                 169                 0.0030040s
400_Helen_of_Troy,_and_Other_Poems.txt  443                 207                 220                 236                 0.0092548s
401_Blix.txt                            975                 536                 305                 439                 0.0374118s
402_Penrod.txt                          1229                833                 316                 396                 0.0364027s
403_Soldiers_of_Fortune.txt             1041                629                 286                 412                 0.0507177s
404_Industrial_Biography                0                   0                   0                   0                   0.0000006s
405_Adventures_and_Letters_of_Rich.txt  1264                751                 330                 513                 0.0784448s
406_Appreciations_of_Richard_Hardi.txt  693                 224                 258                 469                 0.0112352s
407_The_Reporter_Who_Made_Himself_.txt  553                 241                 256                 312                 0.0130392s
408_The_Souls_of_Black_Folk.txt         1308                913                 315                 395                 0.0508333s
409_Poems_on_various_subjects,_rel.txt  689                 319                 224                 370                 0.0117713s
40_NorthWestNet_User_Services_Int.txt   8                   3                   17                  5                   0.0000640s
410_Hell_Fer_Sartain_and_Other_Sto.txt  409                 218                 250                 191                 0.0095682s
411_The_King's_Jackal.txt               731                 435                 269                 296                 0.0219380s
412_John_Jacob_Astor.txt                431                 119                 226                 312                 0.0062654s
413_Ballads.txt                         523                 302                 226                 221                 0.0117266s
414_The_Pageant_of_Summer.txt           391                 125                 214                 266                 0.0069049s
415_The_Bible_in_Spain                  0                   0                   0                   0                   0.0000006s
416_Winesburg,_Ohio                     0                   0                   0                   0                   0.0000003s
417_Dr._Martin_Luther's_Deutsche_G.txt  618                 280                 276                 338                 0.0157795s
418_A_Treatise_on_Good_Works.txt        773                 453                 298                 320                 0.0254951s
419_The_Magic_of_Oz.txt                 731                 354                 283                 377                 0.0262497s
41_The_Legend_of_Sleepy_Hollow.txt      615                 273                 234                 342                 0.0099880s
420_Dorothy_and_the_Wizard_in_Oz.txt    832                 448                 284                 384                 0.0247331s
421_Kidnapped.txt                       953                 667                 322                 286                 0.0398793s
422_The_Romany_Rye.txt                  1420                1017                351                 403                 0.1020014s
423_Round_the_Red_Lamp                  0                   0                   0                   0                   0.0000008s
424_General_William_Booth_Enters_i.txt  524                 287                 223                 237                 0.0090554s
425_Familiar_Studies_of_Men_and_Bo.txt  1611                1076                347                 535                 0.0703170s
426_Tales_and_Fantasies.txt             1028                724                 292                 304                 0.0357396s
427_The_Great_War_Syndicate.txt         673                 377                 275                 296                 0.0265721s
428_Frivolous_Cupid.txt                 879                 463                 294                 416                 0.0228405s
429_The_Magic_Egg,_and_Other_Stori.txt  993                 476                 317                 517                 0.0466709s
42_The_Strange_Case_of_Dr._Jekyll.txt   750                 477                 273                 273                 0.0185225s
430_The_Grain_of_Dust                   0                   0                   0                   0                   0.0000006s
431_The_Fortune_Hunter.txt              832                 562                 285                 270                 0.0216347s
432_The_Ambassadors.txt                 1519                946                 328                 573                 0.1065822s
433_The_Conflict.txt                    1372                1045                325                 327                 0.0659620s
434_The_Circular_Staircase.txt          913                 689                 277                 224                 0.0449391s
435_Miracle_Mongers_and_Their_Meth.txt  889                 395                 301                 494                 0.0299148s
436_The_Master_Key                      0                   0                   0                   0                   0.0000017s
437_The_Life_of_Lazarillo_of_Torme.txt  851                 534                 285                 317                 0.0357992s
438_Underwoods.txt                      566                 263                 244                 303                 0.0105162s
439_The_Vital_Message.txt               855                 415                 265                 440                 0.0231998s
43_The_Strange_Case_of_Dr._Jekyll.txt   747                 477                 273                 270                 0.0193238s
440_Just_David.txt                      878                 514                 296                 364                 0.0370050s
441_New_Poems,_and_Variant_Reading.txt  750                 350                 269                 400                 0.0140463s
442_Love_Songs.txt                      351                 146                 205                 205                 0.0061152s
443_The_Love_Affairs_of_a_Biblioma.txt  1093                526                 318                 567                 0.0243041s
444_System_of_Economical_Contradic.txt  1450                1050                342                 400                 0.0852167s
445_The_crowd_                          0                   0                   0                   0                   0.0000008s
446_A_Book_of_Remarkable_Criminals.txt  1325                978                 321                 347                 0.0542200s
447_Maggie                              0                   0                   0                   0                   0.0000012s
448_The_Psychology_of_Revolution.txt    1123                722                 301                 401                 0.0523489s
449_Pathology_of_Lying,_Accusation.txt  1084                711                 317                 373                 0.0559777s
44_The_Song_of_the_Lark.txt             1486                1053                307                 433                 0.0950035s
450_Susan_Lenox                         0                   0                   0                   0                   0.0000006s
451_The_Shadow_Line                     0                   0                   0                   0                   0.0000011s
452_Lavengro                            0                   0                   0                   0                   0.0000008s
453_Emma_McChesney_and_Co..txt          1023                541                 283                 482                 0.0305412s
