FILE NAME                               POSITIVE WORDS      NEGATIVE WORDS      STOP WORDS          POLARITY            TIME TAKEN
134_Maria;_Or,_The_Wrongs_of_Woman.txt  1092                785                 273                 307                 0.0262015s
135_Les_Misérables.txt                  2087                1835                380                 252                 0.2578143s
136_A_Child's_Garden_of_Verses.txt      376                 129                 211                 247                 0.0060150s
137_Sara_Crewe;_Or,_What_Happened_.txt  513                 233                 255                 280                 0.0099308s
138_George_Sand                         0                   0                   0                   0                   0.0000006s
139_The_Lost_World.txt                  1210                861                 313                 349                 0.0382899s
13_The_Hunting_of_the_Snark             0                   0                   0                   0                   0.0000005s
140_The_Jungle.txt                      1264                1101                326                 163                 0.0681592s
141_Mansfield_Park.txt                  1433                965                 320                 468                 0.0756626s
142_The_$30,000_Bequest,_and_Other.txt  1579                1003                341                 576                 0.0471888s
143_The_Mayor_of_Casterbridge.txt       1402                1012                339                 390                 0.0569244s
144_The_Voyage_Out.txt                  1381                1054                313                 327                 0.0649405s
145_Middlemarch.txt                     2064                1641                369                 423                 0.1503031s
146_A_Little_Princess                   0                   0                   0                   0                   0.0000008s
147_Common_Sense.txt                    704                 409                 278                 295                 0.0139446s
148_The_Autobiography_of_Benjamin_.txt  1088                571                 330                 517                 0.0339731s
149_The_Lost_Continent.txt              847                 543                 275                 304                 0.0202939s
14_The_1990_CIA_World_Factbook.txt      820                 355                 259                 465                 0.1170647s
150_The_Republic.txt                    1324                870                 335                 454                 0.0580357s
151_The_Rime_of_the_Ancient_Marine.txt  297                 120                 193                 177                 0.0040253s
152_Wild_Justice.txt                    971                 658                 306                 313                 0.0310220s
153_Jude_the_Obscure.txt                1503                1163                352                 340                 0.0692803s
154_The_Rise_of_Silas_Lapham.txt        1342                939                 323                 403                 0.0586628s
155_The_Moonstone.txt                   1457                1049                323                 408                 0.0871468s
156_Symphony_No._5_in_C_minor,_Opu.txt  131                 28                  115                 103                 0.0020789s
157_Daddy-Long-Legs.txt                 852                 448                 293                 404                 0.0200008s
158_Emma.txt                            1390                842                 313                 548                 0.0743505s
159_The_island_of_Doctor_Moreau.txt     804                 691                 279                 113                 0.0229549s
15_Moby-Dick;_or,_The_Whale.txt         1871                1439                392                 432                 0.1048196s
160_The_Awakening,_and_Selected_Sh.txt  1162                722                 292                 440                 0.0325556s
161_Sense_and_Sensibility.txt           1254                803                 303                 451                 0.0573898s
162_Take_Me_for_a_Ride                  0                   0                   0                   0                   0.0000006s
163_Flower_Fables.txt                   601                 260                 250                 341                 0.0177223s
164_Twenty_Thousand_Leagues_under_.txt  1170                745                 318                 425                 0.0506471s
165_McTeague                            0                   0                   0                   0                   0.0000008s
166_Summer.txt                          952                 674                 288                 278                 0.0287533s
167_American_Hand_Book_of_the_Dagu.txt  728                 256                 282                 472                 0.0222302s
168_The_History_and_Practice_of_th.txt  711                 223                 284                 488                 0.0200240s
169_The_Well_at_the_World's_End         0                   0                   0                   0                   0.0000006s
16_Peter_Pan.txt                        858                 597                 282                 261                 0.0235528s
170_The_Haunted_Hotel                   0                   0                   0                   0                   0.0000005s
171_Charlotte_Temple.txt                945                 582                 283                 363                 0.0205733s
172_The_Haunted_Bookshop.txt            1178                775                 310                 403                 0.0316664s
173_The_Insidious_Dr._Fu_Manchu.txt     1141                840                 321                 301                 0.0373252s
174_The_Picture_of_Dorian_Gray.txt      1048                735                 287                 313                 0.0374376s
175_The_Phantom_of_the_Opera.txt        1096                720                 316                 376                 0.0403851s
176_Roderick_Hudson.txt                 1630                1121                328                 509                 0.0643276s
177_The_American.txt                    1518                1029                317                 489                 0.0620928s
178_Confidence.txt                      1183                681                 299                 502                 0.0372744s
179_The_Europeans.txt                   1053                505                 286                 548                 0.0295856s
17_The_Book_of_Mormon                   0                   0                   0                   0                   0.0000005s
180_The_1994_CIA_World_Factbook.txt     985                 512                 286                 473                 0.1598539s
181_The_Project_Gutenberg_RST_Manu.txt  219                 49                  164                 170                 0.0043960s
18_The_Federalist_Papers.txt            1333                1046                314                 287                 0.0948012s
19_The_Song_of_Hiawatha.txt             606                 411                 236                 195                 0.0163938s
1_The_Declaration_of_Independenc.txt    567                 242                 254                 325                 0.0109885s
200_The_Project_Gutenberg_Encyclop.txt  2633                2130                430                 503                 0.6090103s
201_Flatland                            0                   0                   0                   0                   0.0000009s
202_My_Bondage_and_My_Freedom.txt       1631                1190                354                 441                 0.0658979s
203_Uncle_Tom's_Cabin.txt               1678                1212                351                 466                 0.0848899s
204_The_Innocence_of_Father_Brown.txt   1201                907                 303                 294                 0.0402649s
205_Walden,_and_On_The_Duty_Of_Civ.txt  1493                923                 339                 570                 0.0574714s
206_The_Martin_Luther_King,_Jr._Da.txt  1686                1148                365                 538                 0.0670627s
207_The_Spell_of_the_Yukon_and_Oth.txt  556                 391                 232                 165                 0.0090390s
208_Daisy_Miller                        0                   0                   0                   0                   0.0000006s
209_The_Turn_of_the_Screw.txt           949                 582                 273                 367                 0.0223453s
20_Paradise_Lost.txt                    1058                787                 296                 271                 0.0389705s
210_An_International_Episode.txt        737                 300                 280                 437                 0.0151731s
211_The_Aspern_Papers.txt               868                 488                 286                 380                 0.0199200s
212_A_List_of_Factorial_Math_Const.txt  132                 29                  113                 103                 0.0040691s
213_The_Man_from_Snowy_River.txt        706                 421                 272                 285                 0.0135243s
214_In_the_Days_When_the_World_Was.txt  695                 499                 281                 196                 0.0151593s
215_The_call_of_the_wild.txt            770                 585                 271                 185                 0.0177061s
216_The_Tao_Teh_King,_or_the_Tao_a.txt  503                 219                 229                 284                 0.0075338s
217_Sons_and_Lovers.txt                 1299                1073                325                 226                 0.0710047s
218_C._Iuli_Caesaris_De_Bello_Gall.txt  145                 33                  129                 112                 0.0123848s
219_Heart_of_Darkness.txt               945                 663                 279                 282                 0.0211354s
21_Aesop's_Fables                       0                   0                   0                   0                   0.0000005s
220_The_Secret_Sharer.txt               578                 295                 254                 283                 0.0101643s
221_The_Return_of_Sherlock_Holmes.txt   1279                877                 308                 402                 0.0527556s
222_The_Moon_and_Sixpence.txt           1216                900                 297                 316                 0.0360837s
223_The_Wisdom_of_Father_Brown.txt      1214                863                 310                 351                 0.0366070s
224_A_pair_of_blue_eyes.txt             1515                1094                350                 421                 0.0642291s
225_At_the_Back_of_the_North_Wind.txt   881                 546                 302                 335                 0.0381981s
226_Cicero's_Orations.txt               151                 38                  132                 113                 0.0092505s
227_Aeneidos.txt                        185                 51                  134                 134                 0.0324392s
228_The_Aeneid.txt                      1065                844                 282                 221                 0.0528892s
229_The_Bucolics_and_Eclogues.txt       149                 38                  127                 111                 0.0066719s
22_Roget's_Thesaurus.txt                3073                2947                403                 126                 0.1122173s
230_The_Bucolics_and_Eclogues.txt       431                 210                 233                 221                 0.0065511s
231_Georgicon.txt                       161                 43                  129                 118                 0.0097435s
232_The_Georgics.txt                    703                 474                 249                 229                 0.0128910s
233_Sister_Carrie                       0                   0                   0                   0                   0.0000005s
234_Child_Christopher_and_Goldilin.txt  642                 308                 301                 334                 0.0217236s
235_William_Gibson_Interviewed.txt      253                 63                  185                 190                 0.0036063s
236_The_Jungle_Book.txt                 658                 472                 286                 186                 0.0233313s
237_Sexti_Properti_Elegiarvm            0                   0                   0                   0                   0.0000005s
238_Dear_Enemy.txt                      1212                728                 301                 484                 0.0344665s
239_Radar_Map_of_the_United_States.txt  137                 28                  114                 109                 0.0019860s
23_Narrative_of_the_Life_of_Frede.txt   941                 572                 291                 369                 0.0215233s
240_Stories_from_the_Old_Attic.txt      885                 511                 280                 374                 0.0164480s
241_Clotelle;_Or,_The_Colored_Hero.txt  944                 533                 304                 411                 0.0237285s
242_My_Ántonia.txt                      1077                708                 286                 369                 0.0384271s
243_The_Forged_Coupon,_and_Other_S.txt  1123                717                 315                 406                 0.0311213s
244_A_Study_in_Scarlet.txt              921                 600                 286                 321                 0.0227097s
245_Life_on_the_Mississippi.txt         1626                1129                361                 497                 0.0699574s
246_The_Rubaiyat_of_Omar_Khayyam.txt    435                 178                 259                 257                 0.0084234s
247_Webster's_Unabridged_Dictionar.txt  2048                1552                385                 496                 0.1145446s
248_Webster's_Unabridged_Dictionar.txt  1958                1757                383                 201                 0.1142460s
249_French_Cave_Paintings.txt           174                 40                  142                 134                 0.0033420s
24_O_Pioneers!.txt                      841                 569                 285                 272                 0.0267293s
250_A_Brief_History_of_the_Interne.txt  509                 160                 256                 349                 0.0099548s
251_1995_United_States_Congression.txt  140                 30                  117                 110                 0.0033452s
252_Copyright_Law_of_the_United_St.txt  383                 116                 209                 267                 0.0150726s
253_The_Universal_Copyright_Conven.txt  239                 44                  182                 195                 0.0054060s
254_The_Second_Story_of_Meno            0                   0                   0                   0                   0.0000006s
255_QREAD,_Etext_Reader_for_Window.txt  140                 28                  117                 112                 0.0021786s
256_Motion_Picture_of_Rotating_Ear.txt  137                 28                  113                 109                 0.0020080s
257_Troilus_and_Criseyde.txt            344                 143                 191                 201                 0.0260893s
258_Poems_by_Adam_Lindsay_Gordon.txt    1121                869                 334                 252                 0.0309402s
259_Ballads_of_a_Cheechako.txt          635                 505                 253                 130                 0.0114485s
25_The_1991_CIA_World_Factbook.txt      870                 372                 265                 498                 0.1253083s
260_An_Introduction_to_the_Study_o.txt  1580                964                 392                 616                 0.0567627s
261_A_Dome_of_Many-Coloured_Glass.txt   648                 321                 238                 327                 0.0090381s
262_The_Collected_Poems_of_Rupert_.txt  824                 430                 272                 394                 0.0147261s
263_Trees,_and_Other_Poems.txt          438                 220                 216                 218                 0.0058705s
264_Main_Street,_and_Other_Poems.txt    440                 202                 220                 238                 0.0057032s
265_The_Life_and_Death_of_Cormac_t.txt  501                 276                 258                 225                 0.0102203s
266_Confessio_Amantis;_Or,_Tales_o.txt  403                 201                 208                 202                 0.0719219s
267_The_Touchstone.txt                  802                 508                 275                 294                 0.0160862s
268_The_Octopus_                        0                   0                   0                   0                   0.0000005s
269_Beasts_and_Super-Beasts.txt         1244                801                 297                 443                 0.0329916s
26_Paradise_Lost.txt                    1278                933                 316                 345                 0.0409502s
270_Dream_Days.txt                      1027                610                 322                 417                 0.0217362s
271_Black_Beauty.txt                    711                 479                 281                 232                 0.0265723s
272_An_Open_Letter_on_Translating.txt   365                 142                 233                 223                 0.0056512s
273_The_Smalcald_Articles.txt           439                 245                 256                 194                 0.0088923s
274_Disputation_of_Doctor_Martin_L.txt  271                 88                  183                 183                 0.0045656s
275_The_Augsburg_Confession             0                   0                   0                   0                   0.0000006s
276_Franz_Haydn's_104th_Symphony_[.txt  131                 28                  115                 103                 0.0019719s
277_Trinity_Site.txt                    289                 78                  178                 211                 0.0044697s
279_Photos_and_Maps_of_Trinity_(At.txt  130                 28                  113                 102                 0.0018969s
27_Far_from_the_Madding_Crowd.txt       1561                1135                348                 426                 0.0672245s
280_Records_of_a_Family_of_Enginee.txt  1075                577                 308                 498                 0.0336595s
281_Father_Damien                       0                   0                   0                   0                   0.0000006s
282_Eothen;_Or,_Traces_of_Travel_B.txt  1437                937                 321                 500                 0.0449136s
283_The_Reef.txt                        1299                955                 301                 344                 0.0471028s
284_The_House_of_Mirth.txt              1660                1245                301                 415                 0.0642270s
285_The_Lost_Continent.txt              1264                959                 315                 305                 0.0462199s
286_Laddie                              0                   0                   0                   0                   0.0000005s
287_Remember_the_Alamo.txt              1263                825                 306                 438                 0.0401706s
288_The_Certain_Hour_(Dizain_des_P.txt  1359                879                 327                 480                 0.0315474s
289_The_Wind_in_the_Willows.txt         1041                686                 307                 355                 0.0297388s
28_The_Fables_of_Aesop                  0                   0                   0                   0                   0.0000006s
290_The_Stark_Munro_Letters             0                   0                   0                   0                   0.0000006s
291_The_Golden_Age.txt                  977                 678                 315                 299                 0.0211779s
292_Beauty_and_the_Beast,_and_Tale.txt  1414                897                 347                 517                 0.0435933s
293_Paul_Prescott's_Charge.txt          1035                594                 305                 441                 0.0296536s
294_The_Captain_of_the_Polestar,_a.txt  1327                936                 322                 391                 0.0419580s
295_The_Early_Short_Fiction_of_Edi.txt  977                 648                 288                 329                 0.0227103s
296_The_Cash_Boy.txt                    661                 317                 273                 344                 0.0147892s
297_The_Flirt.txt                       1265                874                 317                 391                 0.0370654s
298_The_Market-Place.txt                1582                1032                332                 550                 0.0602963s
299_Tales_from_Two_Hemispheres.txt      1266                783                 320                 483                 0.0302233s
29_The_1990_United_States_Census.txt    136                 29                  114                 107                 0.0071856s
2_The_United_States_Bill_of_Righ.txt    158                 44                  133                 114                 0.0034926s
300_United_States_Declaration_of_I.txt  198                 61                  164                 137                 0.0028842s
301_The_Ballad_of_Reading_Gaol.txt      266                 181                 182                 85                  0.0056103s
302_The_Fibonacci_Number_Series.txt     132                 28                  115                 104                 0.0031353s
303_HomeBrew_HomePages_Put_YOU_on_.txt  132                 28                  114                 104                 0.0018609s
304_Rio_Grande's_Last_Race,_and_Ot.txt  693                 394                 267                 299                 0.0130689s
305_The_Count's_Millions.txt            1386                1050                319                 336                 0.0572704s
306_The_Early_Short_Fiction_of_Edi.txt  1062                684                 298                 378                 0.0243254s
307_Three_Elephant_Power,_and_Othe.txt  816                 497                 291                 319                 0.0191676s
308_Three_Men_in_a_Boat_(To_Say_No.txt  1029                688                 304                 341                 0.0324535s
309_Rhymes_of_a_Rolling_Stone.txt       718                 498                 254                 220                 0.0127837s
30_The_Bible,_King_James_Version,.txt   1178                870                 333                 308                 0.2939408s
310_Before_Adam.txt                     755                 548                 274                 207                 0.0200399s
311_Bunner_Sisters.txt                  783                 480                 279                 303                 0.0170716s
312_Young_Adventure                     0                   0                   0                   0                   0.0000010s
313_Children_of_the_Night.txt           508                 342                 239                 166                 0.0084598s
314_Guide_to_Life_and_Literature_o.txt  992                 353                 290                 639                 0.0270130s
315_Rhymes_of_a_Red_Cross_Man.txt       661                 470                 257                 191                 0.0136540s
316_The_Golden_Road.txt                 1136                692                 327                 444                 0.0359116s
317_The_Culprit_Fay,_and_Other_Poe.txt  552                 329                 215                 223                 0.0079778s
318_John_Barleycorn.txt                 1153                790                 309                 363                 0.0318263s
319_The_Ways_of_Men.txt                 1371                767                 299                 604                 0.0350962s
31_Plays_of_Sophocles                   0                   0                   0                   0                   0.0000005s
320_Vida_De_Lazarillo_De_Tormes_Y_.txt  149                 34                  120                 115                 0.0088798s
321_Moran_of_the_Lady_Letty.txt         799                 529                 304                 270                 0.0227397s
322_St._Ives                            0                   0                   0                   0                   0.0000005s
323_Verses_1889-1896.txt                787                 619                 308                 168                 0.0259111s
324_A_Knight_of_the_Cumberland.txt      642                 314                 272                 328                 0.0118765s
325_Phantastes                          0                   0                   0                   0                   0.0000007s
326_Steep_Trails.txt                    1259                627                 309                 632                 0.0424459s
327_The_Princess_Aline.txt              686                 295                 264                 391                 0.0140692s
328_A_Heap_o'_Livin'.txt                731                 468                 263                 263                 0.0147067s
329_Island_Nights'_Entertainments.txt   745                 445                 290                 300                 0.0230100s
32_Herland.txt                          1168                580                 297                 588                 0.0283547s
330_Where_There's_a_Will.txt            815                 599                 284                 216                 0.0298229s
331_The_Mucker.txt                      1314                992                 336                 322                 0.0573481s
332_The_Burial_of_the_Guns.txt          930                 518                 301                 412                 0.0263745s
333_Robert_Louis_Stevenson.txt          622                 265                 242                 357                 0.0082055s
334_Episodes_in_Van_Bibber's_Life.txt   522                 232                 246                 290                 0.0083104s
335_Frances_Waldeaux                    0                   0                   0                   0                   0.0000005s
336_Indian_Heroes_and_Great_Chieft.txt  931                 498                 287                 433                 0.0212589s
337_Indian_Boyhood.txt                  995                 557                 305                 438                 0.0273352s
338_Old_Indian_Legends.txt              507                 272                 238                 235                 0.0102716s
339_Old_Indian_Days.txt                 991                 518                 303                 473                 0.0251069s
33_The_Scarlet_Letter.txt               1409                898                 343                 511                 0.0445320s
340_The_Soul_of_the_Indian              0                   0                   0                   0                   0.0000007s
341_Myths_and_Legends_of_the_Sioux.txt  672                 394                 285                 278                 0.0206152s
342_Margaret_Ogilvy.txt                 764                 385                 286                 379                 0.0160633s
343_Fables.txt                          439                 199                 245                 240                 0.0080640s
344_The_Merry_Men,_and_Other_Tales.txt  1311                887                 322                 424                 0.0391700s
345_Dracula.txt                         1383                971                 343                 412                 0.0699440s
346_The_Troll_Garden,_and_Selected.txt  1318                966                 323                 352                 0.0423031s
347_The_Saga_of_Grettir_the_Strong.txt  804                 542                 321                 262                 0.0324600s
348_Hesiod,_the_Homeric_Hymns,_and.txt  1112                669                 335                 443                 0.0424918s
349_The_Harvester.txt                   1363                837                 304                 526                 0.0657168s
34_Zen_and_the_Art_of_the_Interne.txt   587                 178                 274                 409                 0.0147553s
350_Fanny_Herself.txt                   1419                970                 316                 449                 0.0482633s
351_Of_Human_Bondage.txt                1721                1374                329                 347                 0.1145339s
352_Buttered_Side_Down                  0                   0                   0                   0                   0.0000007s
353_In_Flanders_Fields,_and_Other_.txt  802                 421                 295                 381                 0.0161297s
354_The_Story_of_a_Pioneer.txt          1304                706                 306                 598                 0.0423310s
355_The_Parasite                        0                   0                   0                   0                   0.0000008s
356_Beyond_the_City.txt                 905                 476                 277                 429                 0.0200529s
357_A_Dream_of_John_Ball;_and,_A_K.txt  621                 307                 301                 314                 0.0154189s
358_The_Scarlet_Car.txt                 626                 407                 246                 219                 0.0127560s
359_Good_Stories_for_Great_Holiday.txt  1218                697                 327                 521                 0.0411113s
35_The_Time_Machine.txt                 766                 526                 275                 240                 0.0177504s
361_Miss_Billy_—_Married.txt            1115                729                 318                 386                 0.0373595s
362_Miss_Billy's_Decision.txt           1052                629                 298                 423                 0.0342971s
363_The_Oakdale_Affair.txt              810                 548                 296                 262                 0.0214205s
364_The_Mad_King.txt                    1103                810                 302                 293                 0.0431290s
365_The_Land_of_Little_Rain.txt         829                 499                 288                 330                 0.0192898s
366_Bab                                 0                   0                   0                   0                   0.0000005s
367_The_Country_of_the_Pointed_Fir.txt  868                 412                 291                 456                 0.0213322s
368_Acres_of_Diamonds                   0                   0                   0                   0                   0.0000006s
369_The_Outlaw_of_Torn.txt              1009                785                 313                 224                 0.0317443s
36_The_War_of_the_Worlds.txt            916                 738                 297                 178                 0.0302365s
370_The_Fortunes_and_Misfortunes_o.txt  1048                713                 317                 335                 0.0584984s
371_Literary_Blunders                   0                   0                   0                   0                   0.0000006s
372_Prince_Otto,_a_Romance.txt          1190                841                 301                 349                 0.0321270s
373_Lay_Morals,_and_Other_Papers.txt    1482                1090                360                 392                 0.0430399s
374_Fantastic_Fables.txt                825                 484                 284                 341                 0.0163602s
375_An_Occurrence_at_Owl_Creek_Bri.txt  328                 127                 195                 201                 0.0043090s
376_A_Journal_of_the_Plague_Year        0                   0                   0                   0                   0.0000005s
377_Kansas_Women_in_Literature.txt      394                 83                  192                 311                 0.0055068s
378_The_White_Knight                    0                   0                   0                   0                   0.0000007s
379_Worldly_Ways_&_Byways.txt           1336                754                 314                 582                 0.0354348s
37_The_1990_United_States_Census_.txt   137                 29                  114                 108                 0.0073500s
380_Weir_of_Hermiston                   0                   0                   0                   0                   0.0000007s
381_Memories_and_Portraits.txt          1304                767                 312                 537                 0.0290316s
382_Edinburgh                           0                   0                   0                   0                   0.0000012s
383_She_Stoops_to_Conquer;_Or,_The.txt  676                 365                 249                 311                 0.0126456s
384_The_Lost_Prince.txt                 1082                589                 301                 493                 0.0444367s
385_The_Redheaded_Outfield,_and_Ot.txt  1003                631                 304                 372                 0.0270228s
386_Virginibus_Puerisque,_and_Othe.txt  1283                740                 304                 543                 0.0273555s
387_Vailima_Letters                     0                   0                   0                   0                   0.0000009s
388_The_Crossing.txt                    1590                1258                354                 332                 0.0911866s
389_The_Great_God_Pan.txt               595                 350                 272                 245                 0.0126511s
38_The_Jargon_File,_Version_2.9.1.txt   1582                1187                365                 395                 0.0897438s
390_A_Lute_of_Jade_                     0                   0                   0                   0                   0.0000006s
391_The_Song_of_Roland.txt              592                 337                 281                 255                 0.0164908s
392_Jerusalem_Delivered.txt             1090                850                 327                 240                 0.0584381s
393_The_Blue_Lagoon                     0                   0                   0                   0                   0.0000006s
394_Cranford.txt                        1107                647                 312                 460                 0.0346676s
395_The_Holy_War,_Made_by_King_Sha.txt  984                 690                 328                 294                 0.0442844s
397_L'Allegro,_Il_Penseroso,_Comus.txt  624                 346                 240                 278                 0.0084046s
398_The_First_Book_of_Adam_and_Eve.txt  495                 254                 263                 241                 0.0148999s
399_Cast_Upon_the_Breakers.txt          876                 433                 287                 443                 0.0257859s
39_Hitchhiker's_Guide_to_the_Inte.txt   315                 78                  210                 237                 0.0059842s
3_John_F._Kennedy's_Inaugural_Ad.txt    238                 69                  158                 169                 0.0028761s
400_Helen_of_Troy,_and_Other_Poems.txt  443                 207                 220                 236                 0.0073911s
401_Blix.txt                            975                 536                 305                 439                 0.0263703s
402_Penrod.txt                          1229                833                 316                 396                 0.0315539s
403_Soldiers_of_Fortune.txt             1041                629                 286                 412                 0.0367900s
404_Industrial_Biography                0                   0                   0                   0                   0.0000007s
405_Adventures_and_Letters_of_Rich.txt  1264                751                 330                 513                 0.0568084s
406_Appreciations_of_Richard_Hardi.txt  693                 224                 258                 469                 0.0116040s
407_The_Reporter_Who_Made_Himself_.txt  553                 241                 256                 312                 0.0105633s
408_The_Souls_of_Black_Folk.txt         1308                913                 315                 395                 0.0398656s
409_Poems_on_various_subjects,_rel.txt  689                 319                 224                 370                 0.0115757s
40_NorthWestNet_User_Services_Int.txt   8                   3                   17                  5                   0.0001841s
410_Hell_Fer_Sartain_and_Other_Sto.txt  409                 218                 250                 191                 0.0081471s
411_The_King's_Jackal.txt               731                 435                 269                 296                 0.0170975s
412_John_Jacob_Astor.txt                431                 119                 226                 312                 0.0060438s
413_Ballads.txt                         523                 302                 226                 221                 0.0101346s
414_The_Pageant_of_Summer.txt           391                 125                 214                 266                 0.0065564s
415_The_Bible_in_Spain                  0                   0                   0                   0                   0.0000089s
416_Winesburg,_Ohio                     0                   0                   0                   0                   0.0000005s
417_Dr._Martin_Luther's_Deutsche_G.txt  618                 280                 276                 338                 0.0137320s
418_A_Treatise_on_Good_Works.txt        773                 453                 298                 320                 0.0224821s
419_The_Magic_of_Oz.txt                 731                 354                 283                 377                 0.0193532s
41_The_Legend_of_Sleepy_Hollow.txt      615                 273                 234                 342                 0.0088297s
420_Dorothy_and_the_Wizard_in_Oz.txt    832                 448                 284                 384                 0.0209514s
421_Kidnapped.txt                       953                 667                 322                 286                 0.0368708s
422_The_Romany_Rye.txt                  1420                1017                351                 403                 0.0742527s
423_Round_the_Red_Lamp                  0                   0                   0                   0                   0.0000006s
424_General_William_Booth_Enters_i.txt  524                 287                 223                 237                 0.0084437s
425_Familiar_Studies_of_Men_and_Bo.txt  1611                1076                347                 535                 0.0494490s
426_Tales_and_Fantasies.txt             1028                724                 292                 304                 0.0260077s
427_The_Great_War_Syndicate.txt         673                 377                 275                 296                 0.0188436s
428_Frivolous_Cupid.txt                 879                 463                 294                 416                 0.0168595s
429_The_Magic_Egg,_and_Other_Stori.txt  993                 476                 317                 517                 0.0354827s
42_The_Strange_Case_of_Dr._Jekyll.txt   750                 477                 273                 273                 0.0145018s
430_The_Grain_of_Dust                   0                   0                   0                   0                   0.0000006s
431_The_Fortune_Hunter.txt              832                 562                 285                 270                 0.0171435s
432_The_Ambassadors.txt                 1519                946                 328                 573                 0.0770188s
433_The_Conflict.txt                    1372                1045                325                 327                 0.0475810s
434_The_Circular_Staircase.txt          913                 689                 277                 224                 0.0331659s
435_Miracle_Mongers_and_Their_Meth.txt  889                 395                 301                 494                 0.0211136s
436_The_Master_Key                      0                   0                   0                   0                   0.0000006s
437_The_Life_of_Lazarillo_of_Torme.txt  851                 534                 285                 317                 0.0256418s
438_Underwoods.txt                      566                 263                 244                 303                 0.0089949s
439_The_Vital_Message.txt               855                 415                 265                 440                 0.0172301s
43_The_Strange_Case_of_Dr._Jekyll.txt   747                 477                 273                 270                 0.0146358s
440_Just_David.txt                      878                 514                 296                 364                 0.0281895s
441_New_Poems,_and_Variant_Reading.txt  750                 350                 269                 400                 0.0122415s
442_Love_Songs.txt                      351                 146                 205                 205                 0.0051033s
443_The_Love_Affairs_of_a_Biblioma.txt  1093                526                 318                 567                 0.0211947s
444_System_of_Economical_Contradic.txt  1450                1050                342                 400                 0.0727941s
445_The_crowd_                          0                   0                   0                   0                   0.0000006s
446_A_Book_of_Remarkable_Criminals.txt  1325                978                 321                 347                 0.0464242s
447_Maggie                              0                   0                   0                   0                   0.0000006s
448_The_Psychology_of_Revolution.txt    1123                722                 301                 401                 0.0424827s
449_Pathology_of_Lying,_Accusation.txt  1084                711                 317                 373                 0.0440924s
44_The_Song_of_the_Lark.txt             1486                1053                307                 433                 0.0698829s
450_Susan_Lenox                         0                   0                   0                   0                   0.0000006s
451_The_Shadow_Line                     0                   0                   0                   0                   0.0000005s
452_Lavengro                            0                   0                   0                   0                   0.0000005s
453_Emma_McChesney_and_Co..txt          1023                541                 283                 482                 0.0229390s
