FILE NAME                               POSITIVE WORDS      NEGATIVE WORDS      STOP WORDS          POLARITY            TIME TAKEN
231_Georgicon.txt                       161                 43                  129                 118                 0.0165251s
232_The_Georgics.txt                    703                 474                 249                 229                 0.0204239s
233_Sister_Carrie                       0                   0                   0                   0                   0.0000007s
234_Child_Christopher_and_Goldilin.txt  642                 308                 301                 334                 0.0377792s
235_William_Gibson_Interviewed.txt      253                 63                  185                 190                 0.0050206s
236_The_Jungle_Book.txt                 658                 472                 286                 186                 0.0563535s
237_Sexti_Properti_Elegiarvm            0                   0                   0                   0                   0.0000005s
238_Dear_Enemy.txt                      1211                728                 301                 483                 0.0723927s
239_Radar_Map_of_the_United_States.txt  137                 28                  114                 109                 0.0025271s
23_Narrative_of_the_Life_of_Frede.txt   941                 572                 291                 369                 0.0377321s
240_Stories_from_the_Old_Attic.txt      885                 511                 280                 374                 0.0268209s
241_Clotelle;_Or,_The_Colored_Hero.txt  943                 533                 304                 410                 0.0451889s
242_My_Ántonia.txt                      1076                708                 286                 368                 0.0675569s
243_The_Forged_Coupon,_and_Other_S.txt  1122                717                 315                 405                 0.0518953s
244_A_Study_in_Scarlet.txt              921                 600                 286                 321                 0.0430823s
245_Life_on_the_Mississippi.txt         1626                1129                361                 497                 0.1128071s
246_The_Rubaiyat_of_Omar_Khayyam.txt    435                 178                 259                 257                 0.0123170s
247_Webster's_Unabridged_Dictionar.txt  2048                1552                385                 496                 0.1921711s
248_Webster's_Unabridged_Dictionar.txt  1958                1757                383                 201                 0.2300898s
249_French_Cave_Paintings.txt           174                 40                  142                 134                 0.0038599s
24_O_Pioneers!.txt                      840                 569                 285                 271                 0.0732160s
250_A_Brief_History_of_the_Interne.txt  509                 160                 256                 349                 0.0166824s
251_1995_United_States_Congression.txt  140                 30                  117                 110                 0.0047802s
252_Copyright_Law_of_the_United_St.txt  383                 116                 209                 267                 0.0271080s
253_The_Universal_Copyright_Conven.txt  239                 44                  182                 195                 0.0086359s
254_The_Second_Story_of_Meno            0                   0                   0                   0                   0.0000006s
255_QREAD,_Etext_Reader_for_Window.txt  140                 28                  117                 112                 0.0027052s
256_Motion_Picture_of_Rotating_Ear.txt  137                 28                  113                 109                 0.0025815s
257_Troilus_and_Criseyde.txt            344                 143                 191                 201                 0.0530721s
258_Poems_by_Adam_Lindsay_Gordon.txt    1121                869                 334                 252                 0.0596836s
259_Ballads_of_a_Cheechako.txt          635                 505                 253                 130                 0.0223990s
25_The_1991_CIA_World_Factbook.txt      870                 372                 265                 498                 0.2622125s
260_An_Introduction_to_the_Study_o.txt  1579                964                 392                 615                 0.1126412s
261_A_Dome_of_Many-Coloured_Glass.txt   648                 321                 238                 327                 0.0169228s
262_The_Collected_Poems_of_Rupert_.txt  824                 430                 272                 394                 0.0256852s
263_Trees,_and_Other_Poems.txt          438                 220                 216                 218                 0.0132860s
264_Main_Street,_and_Other_Poems.txt    440                 202                 220                 238                 0.0095340s
265_The_Life_and_Death_of_Cormac_t.txt  501                 276                 258                 225                 0.0169133s
266_Confessio_Amantis;_Or,_Tales_o.txt  403                 201                 208                 202                 0.1483237s
267_The_Touchstone.txt                  802                 508                 275                 294                 0.0290677s
268_The_Octopus_                        0                   0                   0                   0                   0.0000006s
269_Beasts_and_Super-Beasts.txt         1243                801                 297                 442                 0.0631658s
26_Paradise_Lost.txt                    1278                933                 316                 345                 0.0786461s
270_Dream_Days.txt                      1027                610                 322                 417                 0.0378718s
271_Black_Beauty.txt                    710                 479                 281                 231                 0.0549036s
272_An_Open_Letter_on_Translating.txt   365                 142                 233                 223                 0.0077595s
273_The_Smalcald_Articles.txt           438                 245                 256                 193                 0.0154359s
274_Disputation_of_Doctor_Martin_L.txt  271                 88                  183                 183                 0.0066925s
275_The_Augsburg_Confession             0                   0                   0                   0                   0.0000006s
276_Franz_Haydn's_104th_Symphony_[.txt  131                 28                  115                 103                 0.0026832s
277_Trinity_Site.txt                    289                 78                  178                 211                 0.0063061s
279_Photos_and_Maps_of_Trinity_(At.txt  130                 28                  113                 102                 0.0026309s
27_Far_from_the_Madding_Crowd.txt       1561                1135                348                 426                 0.1230844s
280_Records_of_a_Family_of_Enginee.txt  1075                577                 308                 498                 0.0592809s
281_Father_Damien                       0                   0                   0                   0                   0.0000006s
282_Eothen;_Or,_Traces_of_Travel_B.txt  1435                937                 321                 498                 0.0816887s
283_The_Reef.txt                        1299                955                 301                 344                 0.0881599s
284_The_House_of_Mirth.txt              1658                1245                301                 413                 0.1185840s
285_The_Lost_Continent.txt              1264                959                 315                 305                 0.0871609s
286_Laddie                              0                   0                   0                   0                   0.0000006s
287_Remember_the_Alamo.txt              1263                825                 306                 438                 0.0798896s
288_The_Certain_Hour_(Dizain_des_P.txt  1358                879                 327                 479                 0.0619207s
289_The_Wind_in_the_Willows.txt         1041                686                 307                 355                 0.0539957s
28_The_Fables_of_Aesop                  0                   0                   0                   0                   0.0000007s
290_The_Stark_Munro_Letters             0                   0                   0                   0                   0.0000003s
291_The_Golden_Age.txt                  976                 678                 315                 298                 0.0338153s
292_Beauty_and_the_Beast,_and_Tale.txt  1413                897                 347                 516                 0.0788151s
293_Paul_Prescott's_Charge.txt          1035                594                 305                 441                 0.0499730s
294_The_Captain_of_the_Polestar,_a.txt  1325                936                 322                 389                 0.0728148s
295_The_Early_Short_Fiction_of_Edi.txt  977                 648                 288                 329                 0.0383288s
296_The_Cash_Boy.txt                    661                 317                 273                 344                 0.0253797s
297_The_Flirt.txt                       1265                874                 317                 391                 0.0702746s
298_The_Market-Place.txt                1582                1032                332                 550                 0.1022310s
299_Tales_from_Two_Hemispheres.txt      1265                783                 320                 482                 0.0478579s
29_The_1990_United_States_Census.txt    136                 29                  114                 107                 0.0149990s
2_The_United_States_Bill_of_Righ.txt    158                 44                  133                 114                 0.0030789s
300_United_States_Declaration_of_I.txt  198                 61                  164                 137                 0.0042841s
301_The_Ballad_of_Reading_Gaol.txt      266                 181                 182                 85                  0.0084094s
302_The_Fibonacci_Number_Series.txt     132                 28                  115                 104                 0.0061116s
303_HomeBrew_HomePages_Put_YOU_on_.txt  132                 28                  114                 104                 0.0025698s
304_Rio_Grande's_Last_Race,_and_Ot.txt  692                 394                 267                 298                 0.0200814s
305_The_Count's_Millions.txt            1385                1050                319                 335                 0.0884004s
306_The_Early_Short_Fiction_of_Edi.txt  1062                684                 298                 378                 0.0399457s
307_Three_Elephant_Power,_and_Othe.txt  816                 497                 291                 319                 0.0293388s
308_Three_Men_in_a_Boat_(To_Say_No.txt  1028                688                 304                 340                 0.0518622s
309_Rhymes_of_a_Rolling_Stone.txt       718                 498                 254                 220                 0.0181405s
30_The_Bible,_King_James_Version,.txt   1178                870                 333                 308                 0.5394201s
310_Before_Adam.txt                     754                 548                 274                 206                 0.0276736s
311_Bunner_Sisters.txt                  783                 480                 279                 303                 0.0260036s
312_Young_Adventure                     0                   0                   0                   0                   0.0000011s
313_Children_of_the_Night.txt           508                 342                 239                 166                 0.0122004s
314_Guide_to_Life_and_Literature_o.txt  992                 353                 290                 639                 0.0410404s
315_Rhymes_of_a_Red_Cross_Man.txt       661                 470                 257                 191                 0.0189031s
316_The_Golden_Road.txt                 1136                692                 327                 444                 0.0564999s
317_The_Culprit_Fay,_and_Other_Poe.txt  552                 329                 215                 223                 0.0113094s
318_John_Barleycorn.txt                 1151                790                 309                 361                 0.0488621s
319_The_Ways_of_Men.txt                 1371                767                 299                 604                 0.0583101s
31_Plays_of_Sophocles                   0                   0                   0                   0                   0.0000009s
320_Vida_De_Lazarillo_De_Tormes_Y_.txt  149                 34                  120                 115                 0.0134676s
321_Moran_of_the_Lady_Letty.txt         798                 529                 304                 269                 0.0436808s
322_St._Ives                            0                   0                   0                   0                   0.0000012s
323_Verses_1889-1896.txt                787                 619                 308                 168                 0.0413340s
324_A_Knight_of_the_Cumberland.txt      642                 314                 272                 328                 0.0193273s
325_Phantastes                          0                   0                   0                   0                   0.0000008s
326_Steep_Trails.txt                    1259                627                 309                 632                 0.0752239s
327_The_Princess_Aline.txt              685                 295                 264                 390                 0.0228290s
328_A_Heap_o'_Livin'.txt                731                 468                 263                 263                 0.0247517s
329_Island_Nights'_Entertainments.txt   744                 445                 290                 299                 0.0383836s
32_Herland.txt                          1166                580                 297                 586                 0.0498165s
330_Where_There's_a_Will.txt            815                 599                 284                 216                 0.0518393s
331_The_Mucker.txt                      1314                992                 336                 322                 0.1114110s
332_The_Burial_of_the_Guns.txt          929                 518                 301                 411                 0.0439299s
333_Robert_Louis_Stevenson.txt          621                 265                 242                 356                 0.0119836s
334_Episodes_in_Van_Bibber's_Life.txt   521                 232                 246                 289                 0.0129209s
335_Frances_Waldeaux                    0                   0                   0                   0                   0.0000007s
336_Indian_Heroes_and_Great_Chieft.txt  931                 498                 287                 433                 0.0356091s
337_Indian_Boyhood.txt                  995                 557                 305                 438                 0.0466705s
338_Old_Indian_Legends.txt              507                 272                 238                 235                 0.0158899s
339_Old_Indian_Days.txt                 991                 518                 303                 473                 0.0435864s
33_The_Scarlet_Letter.txt               1409                898                 343                 511                 0.0763635s
340_The_Soul_of_the_Indian              0                   0                   0                   0                   0.0000007s
341_Myths_and_Legends_of_the_Sioux.txt  672                 394                 285                 278                 0.0357059s
342_Margaret_Ogilvy.txt                 764                 385                 286                 379                 0.0268189s
343_Fables.txt                          439                 199                 245                 240                 0.0132995s
344_The_Merry_Men,_and_Other_Tales.txt  1311                887                 322                 424                 0.0551235s
345_Dracula.txt                         1383                971                 343                 412                 0.1166509s
346_The_Troll_Garden,_and_Selected.txt  1314                966                 323                 348                 0.0712867s
347_The_Saga_of_Grettir_the_Strong.txt  804                 542                 321                 262                 0.0558869s
348_Hesiod,_the_Homeric_Hymns,_and.txt  1112                669                 335                 443                 0.0760979s
349_The_Harvester.txt                   1363                837                 304                 526                 0.0994711s
34_Zen_and_the_Art_of_the_Interne.txt   587                 178                 274                 409                 0.0241422s
350_Fanny_Herself.txt                   1417                970                 316                 447                 0.0767189s
351_Of_Human_Bondage.txt                1721                1374                329                 347                 0.2111383s
352_Buttered_Side_Down                  0                   0                   0                   0                   0.0000008s
353_In_Flanders_Fields,_and_Other_.txt  802                 421                 295                 381                 0.0242278s
354_The_Story_of_a_Pioneer.txt          1304                706                 306                 598                 0.0743574s
355_The_Parasite                        0                   0                   0                   0                   0.0000014s
356_Beyond_the_City.txt                 905                 476                 277                 429                 0.0332467s
357_A_Dream_of_John_Ball;_and,_A_K.txt  621                 307                 301                 314                 0.0248395s
358_The_Scarlet_Car.txt                 626                 407                 246                 219                 0.0199892s
359_Good_Stories_for_Great_Holiday.txt  1217                697                 327                 520                 0.0832352s
35_The_Time_Machine.txt                 766                 526                 275                 240                 0.0290807s
361_Miss_Billy_—_Married.txt            1114                729                 318                 385                 0.0675447s
362_Miss_Billy's_Decision.txt           1051                629                 298                 422                 0.0637987s
363_The_Oakdale_Affair.txt              810                 548                 296                 262                 0.0383022s
364_The_Mad_King.txt                    1103                810                 302                 293                 0.0818251s
365_The_Land_of_Little_Rain.txt         829                 499                 288                 330                 0.0325414s
366_Bab                                 0                   0                   0                   0                   0.0000007s
367_The_Country_of_the_Pointed_Fir.txt  868                 412                 291                 456                 0.0373838s
368_Acres_of_Diamonds                   0                   0                   0                   0                   0.0000004s
369_The_Outlaw_of_Torn.txt              1008                785                 313                 223                 0.0537942s
36_The_War_of_the_Worlds.txt            916                 738                 297                 178                 0.0469985s
370_The_Fortunes_and_Misfortunes_o.txt  1048                713                 317                 335                 0.0990670s
371_Literary_Blunders                   0                   0                   0                   0                   0.0000004s
372_Prince_Otto,_a_Romance.txt          1189                841                 301                 348                 0.0510147s
373_Lay_Morals,_and_Other_Papers.txt    1482                1090                360                 392                 0.0705655s
374_Fantastic_Fables.txt                825                 484                 284                 341                 0.0266065s
375_An_Occurrence_at_Owl_Creek_Bri.txt  328                 127                 195                 201                 0.0057169s
376_A_Journal_of_the_Plague_Year        0                   0                   0                   0                   0.0000007s
377_Kansas_Women_in_Literature.txt      394                 83                  192                 311                 0.0081039s
378_The_White_Knight                    0                   0                   0                   0                   0.0000013s
379_Worldly_Ways_&_Byways.txt           1335                754                 314                 581                 0.0568260s
37_The_1990_United_States_Census_.txt   137                 29                  114                 108                 0.0148761s
380_Weir_of_Hermiston                   0                   0                   0                   0                   0.0000007s
381_Memories_and_Portraits.txt          1303                767                 312                 536                 0.0462026s
382_Edinburgh                           0                   0                   0                   0                   0.0000007s
383_She_Stoops_to_Conquer;_Or,_The.txt  675                 365                 249                 310                 0.0196362s
384_The_Lost_Prince.txt                 1082                589                 301                 493                 0.0610102s
385_The_Redheaded_Outfield,_and_Ot.txt  1002                631                 304                 371                 0.0412836s
386_Virginibus_Puerisque,_and_Othe.txt  1283                740                 304                 543                 0.0392756s
387_Vailima_Letters                     0                   0                   0                   0                   0.0000010s
388_The_Crossing.txt                    1588                1258                354                 330                 0.1484866s
389_The_Great_God_Pan.txt               595                 350                 272                 245                 0.0147236s
38_The_Jargon_File,_Version_2.9.1.txt   1580                1187                365                 393                 0.1623677s
390_A_Lute_of_Jade_                     0                   0                   0                   0                   0.0000011s
391_The_Song_of_Roland.txt              592                 337                 281                 255                 0.0225284s
392_Jerusalem_Delivered.txt             1090                850                 327                 240                 0.1007882s
393_The_Blue_Lagoon                     0                   0                   0                   0                   0.0000010s
394_Cranford.txt                        1107                647                 312                 460                 0.0614684s
395_The_Holy_War,_Made_by_King_Sha.txt  984                 690                 328                 294                 0.0803840s
397_L'Allegro,_Il_Penseroso,_Comus.txt  624                 346                 240                 278                 0.0122979s
398_The_First_Book_of_Adam_and_Eve.txt  495                 254                 263                 241                 0.0268229s
399_Cast_Upon_the_Breakers.txt          876                 433                 287                 443                 0.0506601s
39_Hitchhiker's_Guide_to_the_Inte.txt   315                 78                  210                 237                 0.0157277s
3_John_F._Kennedy's_Inaugural_Ad.txt    238                 69                  158                 169                 0.0040168s
400_Helen_of_Troy,_and_Other_Poems.txt  443                 207                 220                 236                 0.0127098s
401_Blix.txt                            973                 536                 305                 437                 0.0508018s
402_Penrod.txt                          1229                833                 316                 396                 0.0576730s
403_Soldiers_of_Fortune.txt             1041                629                 286                 412                 0.0840829s
404_Industrial_Biography                0                   0                   0                   0                   0.0000005s
405_Adventures_and_Letters_of_Rich.txt  1264                751                 330                 513                 0.1066939s
406_Appreciations_of_Richard_Hardi.txt  692                 224                 258                 468                 0.0202378s
407_The_Reporter_Who_Made_Himself_.txt  553                 241                 256                 312                 0.0163077s
408_The_Souls_of_Black_Folk.txt         1308                913                 315                 395                 0.0685993s
409_Poems_on_various_subjects,_rel.txt  689                 319                 224                 370                 0.0148818s
40_NorthWestNet_User_Services_Int.txt   8                   3                   17                  5                   0.0000773s
410_Hell_Fer_Sartain_and_Other_Sto.txt  409                 218                 250                 191                 0.0121748s
411_The_King's_Jackal.txt               731                 435                 269                 296                 0.0270974s
412_John_Jacob_Astor.txt                431                 119                 226                 312                 0.0082476s
413_Ballads.txt                         523                 302                 226                 221                 0.0152462s
414_The_Pageant_of_Summer.txt           390                 125                 214                 265                 0.0082690s
415_The_Bible_in_Spain                  0                   0                   0                   0                   0.0000005s
416_Winesburg,_Ohio                     0                   0                   0                   0                   0.0000003s
417_Dr._Martin_Luther's_Deutsche_G.txt  618                 280                 276                 338                 0.0194756s
418_A_Treatise_on_Good_Works.txt        773                 453                 298                 320                 0.0353850s
419_The_Magic_of_Oz.txt                 730                 354                 283                 376                 0.0338526s
41_The_Legend_of_Sleepy_Hollow.txt      615                 273                 234                 342                 0.0135947s
420_Dorothy_and_the_Wizard_in_Oz.txt    832                 448                 284                 384                 0.0323441s
421_Kidnapped.txt                       953                 667                 322                 286                 0.0491383s
422_The_Romany_Rye.txt                  1419                1017                351                 402                 0.1246239s
423_Round_the_Red_Lamp                  0                   0                   0                   0                   0.0000010s
424_General_William_Booth_Enters_i.txt  524                 287                 223                 237                 0.0101548s
425_Familiar_Studies_of_Men_and_Bo.txt  1609                1076                347                 533                 0.0881615s
426_Tales_and_Fantasies.txt             1026                724                 292                 302                 0.0495516s
427_The_Great_War_Syndicate.txt         673                 377                 275                 296                 0.0341632s
428_Frivolous_Cupid.txt                 877                 463                 294                 414                 0.0275914s
