FILE NAME                               POSITIVE WORDS      NEGATIVE WORDS      STOP WORDS          POLARITY            TIME TAKEN
4722_An_Essay_Towards_a_New_Theory__copy.txt489                 170                 274                 319                 0.0188013s
4723_A_Treatise_Concerning_the_Prin.txt 682                 312                 294                 370                 0.0250772s
4723_A_Treatise_Concerning_the_Prin_copy.txt682                 312                 294                 370                 0.0248564s
4724_Three_Dialogues_Between_Hylas_.txt 632                 294                 272                 338                 0.0242170s
4724_Three_Dialogues_Between_Hylas__copy.txt632                 294                 272                 338                 0.0229396s
4725_John_Lothrop_Motley._a_memoir_.txt 130                 28                  112                 102                 0.0024314s
4725_John_Lothrop_Motley._a_memoir__copy.txt130                 28                  112                 102                 0.0020472s
4726_John_Lothrop_Motley._a_memoir_.txt 130                 28                  112                 102                 0.0020161s
4726_John_Lothrop_Motley._a_memoir__copy.txt130                 28                  112                 102                 0.0018659s
4727_John_Lothrop_Motley._a_memoir_.txt 130                 28                  112                 102                 0.0019852s
4727_John_Lothrop_Motley._a_memoir__copy.txt130                 28                  112                 102                 0.0019546s
4728_John_Lothrop_Motley,_A_Memoir_.txt 1294                695                 317                 599                 0.0351628s
4728_John_Lothrop_Motley,_A_Memoir__copy.txt1294                695                 317                 599                 0.0356786s
4729_Observations_By_Mr._Dooley.txt     711                 400                 251                 311                 0.0278236s
4729_Observations_By_Mr._Dooley_copy.txt711                 400                 251                 311                 0.0284945s
472_The_House_Behind_the_Cedars.txt     1263                772                 320                 491                 0.0412709s
4730_The_Songs_of_a_Sentimental_Blo.txt 523                 340                 237                 183                 0.0110296s
4730_The_Songs_of_a_Sentimental_Blo_copy.txt523                 340                 237                 183                 0.0112133s
4731_Seven_Little_Australians.txt       882                 625                 299                 257                 0.0251836s
4731_Seven_Little_Australians_copy.txt  882                 625                 299                 257                 0.0249261s
4732_Prolegomena_to_the_History_of_.txt 1536                1082                378                 454                 0.1564169s
4732_Prolegomena_to_the_History_of__copy.txt1536                1082                378                 454                 0.1793821s
4733_When_Egypt_Went_Broke              0                   0                   0                   0                   0.0000020s
4733_When_Egypt_Went_Broke_copy         0                   0                   0                   0                   0.0000047s
4734_The_Grim_Smile_of_the_Five_Tow.txt 1207                693                 329                 514                 0.0460137s
4734_The_Grim_Smile_of_the_Five_Tow_copy.txt1207                693                 329                 514                 0.0434874s
4735_The_Shepherd_of_the_Hills.txt      907                 564                 297                 343                 0.0498151s
4735_The_Shepherd_of_the_Hills_copy.txt 907                 564                 297                 343                 0.0498961s
4736_Hadda_Pada.txt                     545                 250                 255                 295                 0.0127975s
4736_Hadda_Pada_copy.txt                545                 250                 255                 295                 0.0122718s
4737_A_Tale_of_a_Tub.txt                1041                584                 310                 457                 0.0354483s
4737_A_Tale_of_a_Tub_copy.txt           1041                584                 310                 457                 0.0340379s
4738_Three_Prayers_and_Sermons.txt      531                 257                 256                 274                 0.0100105s
4738_Three_Prayers_and_Sermons_copy.txt 531                 257                 256                 274                 0.0097268s
4739_Fly_Leaves.txt                     560                 256                 255                 304                 0.0095765s
4739_Fly_Leaves_copy.txt                560                 256                 255                 304                 0.0095819s
473_Stories_to_Tell_to_Children.txt     901                 431                 299                 470                 0.0320232s
4740_Dans_Le_Fondu_Des_Mots             0                   0                   0                   0                   0.0000005s
4740_Dans_Le_Fondu_Des_Mots_copy        0                   0                   0                   0                   0.0000003s
4741_Silence_En_Otage                   0                   0                   0                   0                   0.0000002s
4741_Silence_En_Otage_copy              0                   0                   0                   0                   0.0000003s
4742_TrendSiters_Digital_Content_an.txt 131                 28                  113                 103                 0.0024198s
4742_TrendSiters_Digital_Content_an_copy.txt131                 28                  113                 103                 0.0020394s
4743_The_Country_Beyond                 0                   0                   0                   0                   0.0000005s
4743_The_Country_Beyond_copy            0                   0                   0                   0                   0.0000003s
4744_Ten_Nights_in_a_Bar_Room.txt       957                 664                 312                 293                 0.0373978s
4744_Ten_Nights_in_a_Bar_Room_copy.txt  957                 664                 312                 293                 0.0348744s
4745_At_the_Villa_Rose.txt              937                 647                 296                 290                 0.0395445s
4745_At_the_Villa_Rose_copy.txt         937                 647                 296                 290                 0.0384477s
4746_Kennedy_Square.txt                 1336                944                 331                 392                 0.0740567s
4746_Kennedy_Square_copy.txt            1336                944                 331                 392                 0.0786269s
4747_The_River's_End.txt                910                 634                 271                 276                 0.0351811s
4747_The_River's_End_copy.txt           910                 634                 271                 276                 0.0343192s
4748_Baree,_Son_of_Kazan.txt            902                 594                 263                 308                 0.0432224s
4748_Baree,_Son_of_Kazan_copy.txt       902                 594                 263                 308                 0.0476030s
4749_String_Quartet_No._01_in_F_maj.txt 144                 24                  124                 120                 0.0017175s
4749_String_Quartet_No._01_in_F_maj_copy.txt144                 24                  124                 120                 0.0017943s
474_How_to_Tell_Stories_to_Childre.txt  1016                528                 305                 488                 0.0382378s
4750_String_Quartet_No._1_in_G_majo.txt 143                 24                  124                 119                 0.0018157s
4750_String_Quartet_No._1_in_G_majo_copy.txt143                 24                  124                 119                 0.0017500s
4751_String_Quartet_No._2_in_D_majo.txt 143                 24                  124                 119                 0.0016913s
4751_String_Quartet_No._2_in_D_majo_copy.txt143                 24                  124                 119                 0.0016520s
4752_The_Spirit_of_Contradiction.txt    354                 147                 212                 207                 0.0061522s
4752_The_Spirit_of_Contradiction_copy.txt354                 147                 212                 207                 0.0062207s
4753_The_Forfeiture.txt                 331                 140                 204                 191                 0.0052332s
4753_The_Forfeiture_copy.txt            331                 140                 204                 191                 0.0051237s
4754_The_Philosophy_of_Despair.txt      441                 191                 228                 250                 0.0068747s
4754_The_Philosophy_of_Despair_copy.txt 441                 191                 228                 250                 0.0066758s
4755_California_and_the_Californian.txt 437                 182                 212                 255                 0.0063053s
4755_California_and_the_Californian_copy.txt437                 182                 212                 255                 0.0062327s
4756_The_Love_Sonnets_of_a_Hoodlum.txt  369                 144                 211                 225                 0.0050674s
4756_The_Love_Sonnets_of_a_Hoodlum_copy.txt369                 144                 211                 225                 0.0049786s
4757_The_Long_Ago.txt                   509                 182                 239                 327                 0.0084656s
4757_The_Long_Ago_copy.txt              509                 182                 239                 327                 0.0083582s
4758_Late_Lyrics_and_Earlier,_With_.txt 798                 467                 285                 331                 0.0175341s
4758_Late_Lyrics_and_Earlier,_With__copy.txt798                 467                 285                 331                 0.0179150s
4759_The_Romance_of_Rubber.txt          401                 113                 221                 288                 0.0063568s
4759_The_Romance_of_Rubber_copy.txt     401                 113                 221                 288                 0.0061754s
475_In_Darkest_England,_and_the_Wa.txt  1439                1031                362                 408                 0.0770686s
4760_Tillie,_a_Mennonite_Maid;_a_St.txt 1140                773                 313                 367                 0.0453989s
4760_Tillie,_a_Mennonite_Maid;_a_St_copy.txt1140                773                 313                 367                 0.0486482s
4761_The_Cossacks                       0                   0                   0                   0                   0.0000011s
4761_The_Cossacks_copy                  0                   0                   0                   0                   0.0000009s
4762_Civil_Government_of_Virginia       0                   0                   0                   0                   0.0000005s
4762_Civil_Government_of_Virginia_copy  0                   0                   0                   0                   0.0000005s
4763_The_Game_of_Logic.txt              391                 163                 238                 228                 0.0108406s
4763_The_Game_of_Logic_copy.txt         391                 163                 238                 228                 0.0106521s
4764_A_Family_Man_                      0                   0                   0                   0                   0.0000004s
4764_A_Family_Man__copy                 0                   0                   0                   0                   0.0000003s
4765_Loyalties.txt                      499                 265                 268                 234                 0.0177487s
4765_Loyalties_copy.txt                 499                 265                 268                 234                 0.0139947s
4766_Windows.txt                        505                 255                 249                 250                 0.0128510s
4766_Windows_copy.txt                   505                 255                 249                 250                 0.0123819s
4767_The_Mayor's_Wife.txt               1108                750                 314                 358                 0.0409102s
4767_The_Mayor's_Wife_copy.txt          1108                750                 314                 358                 0.0410637s
4768_Let's_Collect_Rocks_and_Shells.txt 348                 87                  194                 261                 0.0056424s
4768_Let's_Collect_Rocks_and_Shells_copy.txt348                 87                  194                 261                 0.0058455s
4769_Young_Folks'_History_of_Englan.txt 703                 447                 281                 256                 0.0337662s
4769_Young_Folks'_History_of_Englan_copy.txt703                 447                 281                 256                 0.0350763s
476_James_Nasmyth,_Engineer             0                   0                   0                   0                   0.0000010s
4770_Work                               0                   0                   0                   0                   0.0000010s
4770_Work_copy                          0                   0                   0                   0                   0.0000007s
4771_Le_Blanc_et_le_Noir.txt            168                 40                  128                 128                 0.0042739s
4771_Le_Blanc_et_le_Noir_copy.txt       168                 40                  128                 128                 0.0043096s
4772_Jeannot_et_Colin.txt               157                 37                  129                 120                 0.0034939s
4772_Jeannot_et_Colin_copy.txt          157                 37                  129                 120                 0.0035113s
4773_The_Letters_of_Horace_Walpole,.txt 1734                1377                378                 357                 0.1669442s
4773_The_Letters_of_Horace_Walpole,_copy.txt1734                1377                378                 357                 0.1835599s
4774_The_Merry_Devil_of_Edmonton.txt    476                 225                 237                 251                 0.0096431s
4774_The_Merry_Devil_of_Edmonton_copy.txt476                 225                 237                 251                 0.0089850s
4775_Theocritus,_Bion_and_Moschus,_.txt 949                 534                 320                 415                 0.0346204s
4775_Theocritus,_Bion_and_Moschus,__copy.txt949                 534                 320                 415                 0.0362426s
4776_Political_Ideals.txt               697                 353                 248                 344                 0.0186183s
4776_Political_Ideals_copy.txt          697                 353                 248                 344                 0.0178080s
4777_Strong_as_Death.txt                1220                738                 307                 482                 0.0541512s
4777_Strong_as_Death_copy.txt           1220                738                 307                 482                 0.0535147s
4778_Sipurim_(Stories).txt              132                 28                  116                 104                 0.0112122s
4778_Sipurim_(Stories)_copy.txt         132                 28                  116                 104                 0.0098190s
4779_Russian_Roulette                   0                   0                   0                   0                   0.0000007s
4779_Russian_Roulette_copy              0                   0                   0                   0                   0.0000008s
477_Criminal_Sociology.txt              982                 639                 304                 343                 0.0530523s
4780_Terrorists_and_Freedom_Fighter.txt 891                 656                 285                 235                 0.0238193s
4780_Terrorists_and_Freedom_Fighter_copy.txt891                 656                 285                 235                 0.0249719s
4781_The_Hohenzollerns_in_America       0                   0                   0                   0                   0.0000010s
4781_The_Hohenzollerns_in_America_copy  0                   0                   0                   0                   0.0000005s
4782_When_We_Dead_Awaken.txt            604                 287                 263                 317                 0.0138947s
4782_When_We_Dead_Awaken_copy.txt       604                 287                 263                 317                 0.0166226s
4783_Riley_Farm-Rhymes.txt              403                 178                 222                 225                 0.0078324s
4783_Riley_Farm-Rhymes_copy.txt         403                 178                 222                 225                 0.0078415s
4784_Brother_and_Sister.txt             540                 258                 252                 282                 0.0165401s
4784_Brother_and_Sister_copy.txt        540                 258                 252                 282                 0.0150439s
4785_Pêcheur_d'Islande.txt              233                 91                  128                 142                 0.0225556s
4785_Pêcheur_d'Islande_copy.txt         233                 91                  128                 142                 0.0216931s
4786_Zone_Policeman_88;_a_close_ran.txt 1102                702                 313                 400                 0.0335965s
4786_Zone_Policeman_88;_a_close_ran_copy.txt1102                702                 313                 400                 0.0394177s
4787_The_Story_of_Julia_Page.txt        1468                1040                308                 428                 0.0776755s
4787_The_Story_of_Julia_Page_copy.txt   1468                1040                308                 428                 0.0917135s
4788_Mademoiselle_Fifi.txt              731                 433                 263                 298                 0.0153468s
4788_Mademoiselle_Fifi_copy.txt         731                 433                 263                 298                 0.0157617s
4789_Black_Caesar's_Clan_               0                   0                   0                   0                   0.0000018s
4789_Black_Caesar's_Clan__copy          0                   0                   0                   0                   0.0000005s
478_The_Cost.txt                        1317                983                 313                 334                 0.0481796s
4790_Half_a_Rogue.txt                   1319                911                 311                 408                 0.0546231s
4790_Half_a_Rogue_copy.txt              1319                911                 311                 408                 0.0602566s
4791_Voyage_au_Centre_de_la_Terre.txt   271                 120                 146                 151                 0.0397553s
4791_Voyage_au_Centre_de_la_Terre_copy.txt271                 120                 146                 151                 0.0371270s
4792_In_Freedom's_Cause_                0                   0                   0                   0                   0.0000011s
4792_In_Freedom's_Cause__copy           0                   0                   0                   0                   0.0000016s
4793_The_Fiend's_Delight.txt            1176                721                 314                 455                 0.0289887s
4793_The_Fiend's_Delight_copy.txt       1176                721                 314                 455                 0.0255131s
4794_Dawn.txt                           1375                712                 334                 663                 0.0596839s
4794_Dawn_copy.txt                      1375                712                 334                 663                 0.0659669s
4795_The_Circassian_Slave,_or,_the_.txt 977                 484                 289                 493                 0.0226847s
4795_The_Circassian_Slave,_or,_the__copy.txt977                 484                 289                 493                 0.0270671s
4796_Jack_Tier;_Or,_The_Florida_Ree.txt 1450                958                 359                 492                 0.1096064s
4796_Jack_Tier;_Or,_The_Florida_Ree_copy.txt1450                958                 359                 492                 0.1115330s
4797_The_Complete_Poetical_Works_of.txt 1702                1351                361                 351                 0.1249079s
4797_The_Complete_Poetical_Works_of_copy.txt1702                1351                361                 351                 0.1279205s
4798_The_Complete_Poetical_Works_of.txt 130                 28                  112                 102                 0.0020334s
4798_The_Complete_Poetical_Works_of_copy.txt130                 28                  112                 102                 0.0021294s
4799_The_Complete_Poetical_Works_of.txt 130                 28                  112                 102                 0.0021110s
4799_The_Complete_Poetical_Works_of_copy.txt130                 28                  112                 102                 0.0020533s
479_Little_Lord_Fauntleroy.txt          917                 467                 298                 450                 0.0385607s
47_Anne_of_Avonlea.txt                  1228                768                 316                 460                 0.0520898s
4800_The_Complete_Poetical_Works_of.txt 2066                1767                390                 299                 0.2338585s
4800_The_Complete_Poetical_Works_of_copy.txt2066                1767                390                 299                 0.2439747s
4801_The_Rise_of_the_Dutch_Republic.txt 544                 277                 237                 267                 0.0098053s
4801_The_Rise_of_the_Dutch_Republic_copy.txt544                 277                 237                 267                 0.0097212s
4802_The_Rise_of_the_Dutch_Republic.txt 820                 461                 256                 359                 0.0192255s
4802_The_Rise_of_the_Dutch_Republic_copy.txt820                 461                 256                 359                 0.0185126s
4803_The_Rise_of_the_Dutch_Republic.txt 623                 262                 230                 361                 0.0100987s
4803_The_Rise_of_the_Dutch_Republic_copy.txt623                 262                 230                 361                 0.0100637s
4804_The_Rise_of_the_Dutch_Republic.txt 890                 534                 274                 356                 0.0253132s
4804_The_Rise_of_the_Dutch_Republic_copy.txt890                 534                 274                 356                 0.0243993s
4805_The_Rise_of_the_Dutch_Republic.txt 676                 291                 242                 385                 0.0115854s
4805_The_Rise_of_the_Dutch_Republic_copy.txt676                 291                 242                 385                 0.0119572s
4806_The_Rise_of_the_Dutch_Republic.txt 629                 311                 250                 318                 0.0140298s
4806_The_Rise_of_the_Dutch_Republic_copy.txt629                 311                 250                 318                 0.0136034s
4807_The_Rise_of_the_Dutch_Republic.txt 626                 394                 251                 232                 0.0152743s
4807_The_Rise_of_the_Dutch_Republic_copy.txt626                 394                 251                 232                 0.0152448s
4808_The_Rise_of_the_Dutch_Republic.txt 747                 415                 263                 332                 0.0171272s
4808_The_Rise_of_the_Dutch_Republic_copy.txt747                 415                 263                 332                 0.0177174s
4809_The_Rise_of_the_Dutch_Republic.txt 716                 396                 253                 320                 0.0162855s
4809_The_Rise_of_the_Dutch_Republic_copy.txt716                 396                 253                 320                 0.0155062s
4810_The_Rise_of_the_Dutch_Republic.txt 837                 506                 264                 331                 0.0233063s
4810_The_Rise_of_the_Dutch_Republic_copy.txt837                 506                 264                 331                 0.0211387s
4811_The_Rise_of_the_Dutch_Republic.txt 1806                1442                347                 364                 0.1537196s
4811_The_Rise_of_the_Dutch_Republic_copy.txt1806                1442                347                 364                 0.1455130s
4812_The_Rise_of_the_Dutch_Republic.txt 571                 341                 242                 230                 0.0136533s
4812_The_Rise_of_the_Dutch_Republic_copy.txt571                 341                 242                 230                 0.0135727s
4813_The_Rise_of_the_Dutch_Republic.txt 612                 366                 241                 246                 0.0135512s
4813_The_Rise_of_the_Dutch_Republic_copy.txt612                 366                 241                 246                 0.0140360s
4814_The_Rise_of_the_Dutch_Republic.txt 673                 361                 266                 312                 0.0137956s
4814_The_Rise_of_the_Dutch_Republic_copy.txt673                 361                 266                 312                 0.0138452s
4815_The_Rise_of_the_Dutch_Republic.txt 679                 391                 254                 288                 0.0164532s
4815_The_Rise_of_the_Dutch_Republic_copy.txt679                 391                 254                 288                 0.0159987s
4816_The_Rise_of_the_Dutch_Republic.txt 766                 423                 273                 343                 0.0173771s
4816_The_Rise_of_the_Dutch_Republic_copy.txt766                 423                 273                 343                 0.0173901s
4817_The_Rise_of_the_Dutch_Republic.txt 576                 309                 239                 267                 0.0118137s
4817_The_Rise_of_the_Dutch_Republic_copy.txt576                 309                 239                 267                 0.0115054s
4818_The_Rise_of_the_Dutch_Republic.txt 612                 350                 253                 262                 0.0128874s
4818_The_Rise_of_the_Dutch_Republic_copy.txt612                 350                 253                 262                 0.0134160s
4819_The_Rise_of_the_Dutch_Republic.txt 601                 313                 243                 288                 0.0131495s
4819_The_Rise_of_the_Dutch_Republic_copy.txt601                 313                 243                 288                 0.0127608s
481_In_the_Bishop's_Carriage.txt        855                 545                 273                 310                 0.0377788s
4820_The_Rise_of_the_Dutch_Republic.txt 547                 334                 247                 213                 0.0132475s
4820_The_Rise_of_the_Dutch_Republic_copy.txt547                 334                 247                 213                 0.0190707s
4821_The_Rise_of_the_Dutch_Republic.txt 656                 370                 257                 286                 0.0187143s
4821_The_Rise_of_the_Dutch_Republic_copy.txt656                 370                 257                 286                 0.0137217s
4822_The_Rise_of_the_Dutch_Republic.txt 760                 426                 274                 334                 0.0191203s
4822_The_Rise_of_the_Dutch_Republic_copy.txt760                 426                 274                 334                 0.0181429s
4823_The_Rise_of_the_Dutch_Republic.txt 1655                1321                348                 334                 0.1281547s
4823_The_Rise_of_the_Dutch_Republic_copy.txt1655                1321                348                 334                 0.1299193s
4824_The_Rise_of_the_Dutch_Republic.txt 616                 372                 259                 244                 0.0129259s
4824_The_Rise_of_the_Dutch_Republic_copy.txt616                 372                 259                 244                 0.0134434s
4825_The_Rise_of_the_Dutch_Republic.txt 753                 514                 266                 239                 0.0186863s
4825_The_Rise_of_the_Dutch_Republic_copy.txt753                 514                 266                 239                 0.0188548s
4826_The_Rise_of_the_Dutch_Republic.txt 702                 324                 266                 378                 0.0141564s
4826_The_Rise_of_the_Dutch_Republic_copy.txt702                 324                 266                 378                 0.0147050s
4827_The_Rise_of_the_Dutch_Republic.txt 578                 266                 257                 312                 0.0112201s
4827_The_Rise_of_the_Dutch_Republic_copy.txt578                 266                 257                 312                 0.0112058s
4828_The_Rise_of_the_Dutch_Republic.txt 606                 330                 247                 276                 0.0123089s
4828_The_Rise_of_the_Dutch_Republic_copy.txt606                 330                 247                 276                 0.0116422s
4829_The_Rise_of_the_Dutch_Republic.txt 685                 340                 251                 345                 0.0139998s
4829_The_Rise_of_the_Dutch_Republic_copy.txt685                 340                 251                 345                 0.0132430s
482_The_Woodlanders.txt                 1480                1101                345                 379                 0.0888401s
4830_The_Rise_of_the_Dutch_Republic.txt 576                 323                 247                 253                 0.0107111s
4830_The_Rise_of_the_Dutch_Republic_copy.txt576                 323                 247                 253                 0.0116753s
4831_The_Rise_of_the_Dutch_Republic.txt 711                 385                 250                 326                 0.0146055s
4831_The_Rise_of_the_Dutch_Republic_copy.txt711                 385                 250                 326                 0.0136505s
4832_The_Rise_of_the_Dutch_Republic.txt 747                 413                 259                 334                 0.0159672s
4832_The_Rise_of_the_Dutch_Republic_copy.txt747                 413                 259                 334                 0.0165009s
4833_The_Rise_of_the_Dutch_Republic.txt 770                 435                 272                 335                 0.0190436s
4833_The_Rise_of_the_Dutch_Republic_copy.txt770                 435                 272                 335                 0.0188217s
4834_The_Rise_of_the_Dutch_Republic.txt 802                 447                 269                 355                 0.0191201s
4834_The_Rise_of_the_Dutch_Republic_copy.txt802                 447                 269                 355                 0.0174927s
4835_The_Rise_of_the_Dutch_Republic.txt 1760                1434                351                 326                 0.1080219s
4835_The_Rise_of_the_Dutch_Republic_copy.txt1760                1434                351                 326                 0.1087569s
4836_The_Rise_of_the_Dutch_Republic.txt 2268                2026                390                 242                 0.4482224s
4836_The_Rise_of_the_Dutch_Republic_copy.txt2268                2026                390                 242                 0.4357250s
4837_History_of_the_United_Netherla.txt 804                 435                 276                 369                 0.0174136s
4837_History_of_the_United_Netherla_copy.txt804                 435                 276                 369                 0.0180883s
4838_History_of_the_United_Netherla.txt 767                 425                 288                 342                 0.0183724s
4838_History_of_the_United_Netherla_copy.txt767                 425                 288                 342                 0.0184254s
4839_History_of_the_United_Netherla.txt 722                 376                 256                 346                 0.0143573s
4839_History_of_the_United_Netherla_copy.txt722                 376                 256                 346                 0.0148833s
483_The_Conquest_of_Canaan.txt          1220                889                 326                 331                 0.0580760s
4840_History_of_the_United_Netherla.txt 643                 354                 259                 289                 0.0137578s
4840_History_of_the_United_Netherla_copy.txt643                 354                 259                 289                 0.0137557s
4841_History_of_the_United_Netherla.txt 722                 328                 274                 394                 0.0153999s
4841_History_of_the_United_Netherla_copy.txt722                 328                 274                 394                 0.0150127s
4842_History_of_the_United_Netherla.txt 698                 301                 264                 397                 0.0133858s
4842_History_of_the_United_Netherla_copy.txt698                 301                 264                 397                 0.0140677s
4843_History_of_the_United_Netherla.txt 590                 259                 257                 331                 0.0106176s
4843_History_of_the_United_Netherla_copy.txt590                 259                 257                 331                 0.0100780s
4844_History_of_the_United_Netherla.txt 821                 432                 282                 389                 0.0240116s
4844_History_of_the_United_Netherla_copy.txt821                 432                 282                 389                 0.0210007s
4845_History_of_the_United_Netherla.txt 590                 356                 266                 234                 0.0125256s
4845_History_of_the_United_Netherla_copy.txt590                 356                 266                 234                 0.0128998s
4846_History_of_the_United_Netherla.txt 583                 279                 256                 304                 0.0121154s
4846_History_of_the_United_Netherla_copy.txt583                 279                 256                 304                 0.0126440s
4847_History_of_the_United_Netherla.txt 1788                1315                355                 473                 0.1302935s
4847_History_of_the_United_Netherla_copy.txt1788                1315                355                 473                 0.1342116s
4848_History_of_the_United_Netherla.txt 651                 336                 259                 315                 0.0153870s
4848_History_of_the_United_Netherla_copy.txt651                 336                 259                 315                 0.0150022s
4849_History_of_the_United_Netherla.txt 558                 279                 249                 279                 0.0102287s
4849_History_of_the_United_Netherla_copy.txt558                 279                 249                 279                 0.0102325s
484_Poor_and_Proud;_Or,_The_Fortun.txt  926                 506                 292                 420                 0.0542766s
4850_History_of_the_United_Netherla.txt 538                 250                 231                 288                 0.0106335s
4850_History_of_the_United_Netherla_copy.txt538                 250                 231                 288                 0.0109642s
4851_History_of_the_United_Netherla.txt 619                 353                 263                 266                 0.0149540s
4851_History_of_the_United_Netherla_copy.txt619                 353                 263                 266                 0.0147505s
4852_History_of_the_United_Netherla.txt 723                 455                 276                 268                 0.0200458s
4852_History_of_the_United_Netherla_copy.txt723                 455                 276                 268                 0.0195338s
4853_History_of_the_United_Netherla.txt 443                 192                 229                 251                 0.0076441s
4853_History_of_the_United_Netherla_copy.txt443                 192                 229                 251                 0.0077413s
4854_History_of_the_United_Netherla.txt 745                 436                 261                 309                 0.0270829s
4854_History_of_the_United_Netherla_copy.txt745                 436                 261                 309                 0.0183185s
4855_History_of_the_United_Netherla.txt 698                 353                 274                 345                 0.0295491s
4855_History_of_the_United_Netherla_copy.txt698                 353                 274                 345                 0.0159288s
4856_History_of_the_United_Netherla.txt 665                 351                 262                 314                 0.0137131s
4856_History_of_the_United_Netherla_copy.txt665                 351                 262                 314                 0.0253527s
4857_History_of_the_United_Netherla.txt 411                 175                 236                 236                 0.0076445s
4857_History_of_the_United_Netherla_copy.txt411                 175                 236                 236                 0.0078523s
4858_History_of_the_United_Netherla.txt 639                 356                 266                 283                 0.0147581s
4858_History_of_the_United_Netherla_copy.txt639                 356                 266                 283                 0.0144202s
4859_History_of_the_United_Netherla.txt 439                 230                 223                 209                 0.0081897s
4859_History_of_the_United_Netherla_copy.txt439                 230                 223                 209                 0.0086344s
485_The_Road_to_Oz.txt                  811                 323                 290                 488                 0.0290512s
4860_History_of_the_United_Netherla.txt 1720                1340                347                 380                 0.1509112s
4860_History_of_the_United_Netherla_copy.txt1720                1340                347                 380                 0.1521002s
4861_History_of_the_United_Netherla.txt 601                 289                 238                 312                 0.0200695s
4861_History_of_the_United_Netherla_copy.txt601                 289                 238                 312                 0.0139201s
4862_History_of_the_United_Netherla.txt 667                 355                 260                 312                 0.0197415s
4862_History_of_the_United_Netherla_copy.txt667                 355                 260                 312                 0.0149728s
4863_History_of_the_United_Netherla.txt 752                 374                 261                 378                 0.0177931s
4863_History_of_the_United_Netherla_copy.txt752                 374                 261                 378                 0.0295717s
4864_History_of_the_United_Netherla.txt 428                 184                 229                 244                 0.0075317s
4864_History_of_the_United_Netherla_copy.txt428                 184                 229                 244                 0.0079422s
4865_History_of_the_United_Netherla.txt 820                 448                 271                 372                 0.0297164s
4865_History_of_the_United_Netherla_copy.txt820                 448                 271                 372                 0.0200769s
4866_History_of_the_United_Netherla.txt 724                 378                 273                 346                 0.0358074s
4866_History_of_the_United_Netherla_copy.txt724                 378                 273                 346                 0.0169580s
4867_History_of_the_United_Netherla.txt 547                 276                 228                 271                 0.0120225s
4867_History_of_the_United_Netherla_copy.txt547                 276                 228                 271                 0.0115216s
4868_History_of_the_United_Netherla.txt 813                 437                 276                 376                 0.0211731s
4868_History_of_the_United_Netherla_copy.txt813                 437                 276                 376                 0.0204406s
4869_History_of_the_United_Netherla.txt 675                 347                 251                 328                 0.0155608s
4869_History_of_the_United_Netherla_copy.txt675                 347                 251                 328                 0.0150344s
486_Ozma_of_Oz                          0                   0                   0                   0                   0.0000005s
4870_History_of_the_United_Netherla.txt 795                 408                 268                 387                 0.0212355s
4870_History_of_the_United_Netherla_copy.txt795                 408                 268                 387                 0.0238509s
4871_History_of_the_United_Netherla.txt 704                 345                 272                 359                 0.0166142s
4871_History_of_the_United_Netherla_copy.txt704                 345                 272                 359                 0.0181113s
4872_History_of_the_United_Netherla.txt 1803                1380                352                 423                 0.1444485s
4872_History_of_the_United_Netherla_copy.txt1803                1380                352                 423                 0.1373352s
4873_History_of_the_United_Netherla.txt 620                 304                 248                 316                 0.0145336s
4873_History_of_the_United_Netherla_copy.txt620                 304                 248                 316                 0.0137509s
4874_History_of_the_United_Netherla.txt 598                 269                 237                 329                 0.0121504s
4874_History_of_the_United_Netherla_copy.txt598                 269                 237                 329                 0.0115761s
4875_History_of_the_United_Netherla.txt 609                 281                 247                 328                 0.0125070s
4875_History_of_the_United_Netherla_copy.txt609                 281                 247                 328                 0.0119392s
4876_History_of_the_United_Netherla.txt 768                 380                 257                 388                 0.0169338s
4876_History_of_the_United_Netherla_copy.txt768                 380                 257                 388                 0.0166118s
4877_History_of_the_United_Netherla.txt 676                 360                 252                 316                 0.0224374s
4877_History_of_the_United_Netherla_copy.txt676                 360                 252                 316                 0.0168128s
4878_History_of_the_United_Netherla.txt 748                 389                 262                 359                 0.0179730s
4878_History_of_the_United_Netherla_copy.txt748                 389                 262                 359                 0.0173859s
4879_History_of_the_United_Netherla.txt 648                 308                 251                 340                 0.0112619s
4879_History_of_the_United_Netherla_copy.txt648                 308                 251                 340                 0.0121045s
487_Songs_of_Travel,_and_Other_Ver.txt  439                 199                 208                 240                 0.0070985s
4880_History_of_the_United_Netherla.txt 751                 393                 256                 358                 0.0189365s
4880_History_of_the_United_Netherla_copy.txt751                 393                 256                 358                 0.0171005s
4881_History_of_the_United_Netherla.txt 581                 268                 242                 313                 0.0111826s
4881_History_of_the_United_Netherla_copy.txt581                 268                 242                 313                 0.0125593s
4882_History_of_the_United_Netherla.txt 681                 374                 248                 307                 0.0162955s
4882_History_of_the_United_Netherla_copy.txt681                 374                 248                 307                 0.0156326s
4883_History_of_the_United_Netherla.txt 765                 327                 257                 438                 0.0148234s
4883_History_of_the_United_Netherla_copy.txt765                 327                 257                 438                 0.0140797s
4884_History_of_the_United_Netherla.txt 1755                1363                335                 392                 0.1091226s
4884_History_of_the_United_Netherla_copy.txt1755                1363                335                 392                 0.1184757s
